,Date,GID,Pos,Name,Starter,DK Pts,DK Salary,Team,H/A,Oppt,Team Score,Oppt Score,Minutes,Stat line
72,20181118,4941,SF,Derrick Jones,,8.5,"$3,000",mia,H,lal,97,113,12.55,4pt 4rb 1to 2-4fg
73,20181118,4453,SF/PF,Markieff Morris,1,8.25,"$4,400",was,H,por,109,119,19.00,3pt 3rb 1as 1to 1trey 1-6fg
74,20181118,4703,SG/SF,Nik Stauskas,,7.25,"$3,000",por,A,was,119,109,13.35,5pt 1rb 1as 2to 1trey 2-4fg
75,20181118,5705,SF,Kevin Knox,1,6.0,"$4,600",nyk,A,orl,117,131,23.43,4pt 2rb 1to 2-8fg
76,20181118,5699,SF,Troy Brown Jr.,,3.5,"$3,000",was,H,por,109,119,10.50,2pt 1as 1-2fg
77,20181118,4305,SF,Quincy Pondexter,,1.5,"$3,000",sas,H,gsw,104,92, 2.58,2pt 1to 1-1fg
78,20181118,5125,PF,Jordan Bell,,1.25,"$3,400",gsw,A,sas,92,104, 5.78,0pt 1rb 0-1fg
79,20181118,5681,SF,Duncan Robinson,,0.0,"$3,000",mia,H,lal,97,113,DNP,
80,20181118,5682,PF,Yante Maten,,0.0,"$3,000",mia,H,lal,97,113,DNP,
81,20181118,5680,PF,Chimezie Metu,,0.0,"$3,000",sas,H,gsw,104,92,DNP,
82,20181118,5672,SF,Marcus Derrickson,,0.0,"$3,000",gsw,A,sas,92,104,DNP,
83,20181118,4071,SF/PF,Michael Beasley,,0.0,"$3,000",lal,A,mia,113,97,DNP,
84,20181118,5178,PF,Caleb Swanigan,,0.0,"$3,000",por,A,was,119,109,DNP,
85,20181118,3535,PF,Udonis Haslem,,0.0,"$3,000",mia,H,lal,97,113,DNP,
86,20181118,4696,PF,Khem Birch,,0.0,"$3,000",orl,H,nyk,131,117,DNP,
87,20181118,4776,SF/PF,Mario Hezonja,,0.0,"$3,600",nyk,A,orl,117,131,DNP,
88,20181118,5707,SF,Melvin Frazier,,0.0,"$3,000",orl,H,nyk,131,117,NA,
89,20181118,4515,SG/SF,Dion Waiters,,0.0,"$4,000",mia,H,lal,97,113,NA,
90,20181118,4384,SF/PF,Lance Thomas,,0.0,"$3,000",nyk,A,orl,117,131,NA,
91,20181118,4110,SG/SF,Courtney Lee,,0.0,"$3,000",nyk,A,orl,117,131,NA,
92,20181118,5240,PF,Luke Kornet,,0.0,"$3,000",nyk,A,orl,117,131,NA,
93,20181118,5154,PF,Isaiah Hicks,,0.0,"$3,000",nyk,A,orl,117,131,NA,
94,20181118,4530,SF/PF,Maurice Harkless,,0.0,"$3,300",por,A,was,119,109,NA,
95,20181118,5695,PF,Johnathan Williams,,0.0,"$3,000",lal,A,mia,113,97,NA,
96,20181118,5210,PF,Amile Jefferson,,0.0,"$3,000",orl,H,nyk,131,117,NA,
97,20181118,5230,PF,Alfonzo McKinnie,,0.0,"$3,300",gsw,A,sas,92,104,NA,
98,20181118,4373,C,Nikola Vucevic,1,59.0,"$8,700",orl,H,nyk,131,117,31.62,28pt 10rb 9as 2bl 3to 2trey 10-15fg 6-6ft
99,20181118,3860,PF/C,LaMarcus Aldridge,1,55.5,"$8,000",sas,H,gsw,104,92,40.10,24pt 18rb 3as 2bl 2to 10-16fg 4-4ft
100,20181118,4442,C,Enes Kanter,,50.75,"$6,300",nyk,A,orl,117,131,37.68,21pt 19rb 3as 1bl 4to 8-16fg 5-5ft
101,20181118,4681,C,Jusuf Nurkic,1,45.5,"$6,800",por,A,was,119,109,31.13,13pt 14rb 8as 1bl 1to 3-8fg 7-9ft
102,20181118,4324,C,Hassan Whiteside,1,24.75,"$8,100",mia,H,lal,97,113,26.67,6pt 7rb 2as 1st 3bl 2to 2-9fg 2-4ft
103,20181118,4761,PF/C,Noah Vonleh,,21.25,"$4,100",nyk,A,orl,117,131,34.53,7pt 9rb 1as 1bl 2to 1trey 2-5fg 2-2ft
104,20181118,5159,C,Bam Adebayo,,18.5,"$3,900",mia,H,lal,97,113,16.65,3pt 8rb 3as 1bl 2to 1-4fg 1-2ft
105,20181118,4820,PF/C,Kevon Looney,1,17.25,"$3,700",gsw,A,sas,92,104,19.33,6pt 7rb 2as 1to 2-6fg 2-2ft
106,20181118,3307,C,Tyson Chandler,,16.75,"$3,400",lal,A,mia,113,97,23.78,2pt 11rb 1st 2to 1-3fg
107,20181118,4114,C,JaVale McGee,1,16.75,"$5,800",lal,A,mia,113,97,23.75,6pt 3rb 2as 2st 2-6fg 2-2ft
108,20181118,5217,C,Thomas Bryant,,15.0,"$3,000",was,H,por,109,119, 4.95,6pt 2rb 3as 1bl 3-3fg 0-1ft
109,20181118,4933,C,Damian Jones,,14.25,"$3,300",gsw,A,sas,92,104,22.83,5pt 3rb 1as 2bl 2-5fg 1-2ft
110,20181118,5004,C,Jakob Poeltl,,11.75,"$3,000",sas,H,gsw,104,92, 7.90,4pt 5rb 1st 1to 2-2fg 0-2ft
111,20181118,5706,C,Mohamed Bamba,,11.0,"$3,600",orl,H,nyk,131,117,16.38,4pt 2rb 2as 1bl 1to 2-6fg
112,20181118,4023,PF/C,Jason Smith,,8.0,"$3,000",was,H,por,109,119,10.12,3pt 2rb 2as 2to 1trey 1-4fg
113,20181118,4521,C,Meyers Leonard,,6.75,"$3,200",por,A,was,119,109, 3.92,5pt 1rb 1trey 2-2fg
114,20181118,4583,PF/C,Kelly Olynyk,,6.0,"$4,000",mia,H,lal,97,113, 8.48,3pt 2rb 1trey 1-2fg
115,20181118,5700,C,Mitchell Robinson,1,4.5,"$3,800",nyk,A,orl,117,131, 8.70,0pt 2rb 1st 0-1fg
116,20181118,3639,C,Dwight Howard,1,4.25,"$6,600",was,H,por,109,119, 7.42,2pt 3rb 3to 1-2fg 0-2ft
117,20181118,4989,PF/C,Davis Bertans,,0.0,"$3,500",sas,H,gsw,104,92,DNP,
118,20181118,3777,C,Ian Mahinmi,,0.0,"$3,200",was,H,por,109,119,DNP,
119,20181118,4850,PF/C,Jarell Martin,,0.0,"$3,000",orl,H,nyk,131,117,DNP,
120,20181118,5780,C,Moritz Wagner,,0.0,"$3,000",lal,A,mia,113,97,DNP,
121,20181118,4924,C,Ivica Zubac,,0.0,"$3,000",lal,A,mia,113,97,DNP,
122,20181118,5679,C,Drew Eubanks,,0.0,"$3,100",sas,H,gsw,104,92,NA,
123,20181118,4871,PF/C,Kristaps Porzingis,,0.0,"$3,000",nyk,A,orl,117,131,NA,
124,20181118,4504,PF/C,Draymond Green,,0.0,"$7,400",gsw,A,sas,92,104,NA,
125,20181118,5693,C,Isaac Bonga,,0.0,"$3,000",lal,A,mia,113,97,NA,
126,20181118,4299,C,Timofey Mozgov,,0.0,"$3,000",orl,H,nyk,131,117,NA,
127,20181118,4274,PF/C,DeMarcus Cousins,,0.0,"$6,000",gsw,A,sas,92,104,NA,
128,20181118,3308,C,Pau Gasol,,0.0,"$4,000",sas,H,gsw,104,92,NA,
129,20181118,3990,NA,Marc Gasol,1,59.25,N/A,mem,A,min,100,87,35.98,26pt 13rb 3as 2st 3bl 2to 4trey 8-13fg 6-10ft
130,20181118,4879,NA,Karl-Anthony Towns,1,45.0,N/A,min,H,mem,87,100,38.33,15pt 20rb 2as 1bl 4to 1trey 6-10fg 2-2ft
131,20181118,4570,NA,Robert Covington,1,32.5,N/A,min,H,mem,87,100,37.38,15pt 2rb 2as 4st 1bl 4trey 5-11fg 1-2ft
132,20181118,3979,NA,Mike Conley,1,31.25,N/A,mem,A,min,100,87,35.08,18pt 1rb 8as 2to 2trey 5-12fg 6-6ft
133,20181118,4073,NA,Derrick Rose,,28.25,N/A,min,H,mem,87,100,29.82,18pt 3rb 3as 1st 2to 2trey 6-11fg 4-4ft
134,20181118,4581,NA,JaMychal Green,,25.0,N/A,mem,A,min,100,87,21.03,8pt 8rb 1as 1st 2bl 1to 3-9fg 2-2ft
135,20181118,4736,NA,Kyle Anderson,1,23.75,N/A,mem,A,min,100,87,31.43,4pt 3rb 7as 2st 1bl 1to 2-4fg
136,20181118,4199,NA,Garrett Temple,1,23.5,N/A,mem,A,min,100,87,33.37,8pt 8rb 1as 2st 1to 1trey 3-9fg 1-2ft
137,20181118,5731,NA,Jaren Jackson,1,22.0,N/A,mem,A,min,100,87,18.73,13pt 2rb 1as 3bl 3to 1trey 6-10fg
138,20181118,4904,NA,Dario Saric,,21.75,N/A,min,H,mem,87,100,28.78,14pt 3rb 1as 1st 3to 4trey 4-10fg 2-2ft
139,20181118,4704,NA,Andrew Wiggins,1,21.0,N/A,min,H,mem,87,100,33.03,14pt 2rb 4as 4to 1trey 6-18fg 1-2ft
140,20181118,4377,NA,Shelvin Mack,,19.25,N/A,mem,A,min,100,87,27.93,12pt 1rb 2as 1st 2trey 5-10fg
141,20181118,4400,NA,MarShon Brooks,,16.5,N/A,mem,A,min,100,87,12.32,5pt 4rb 3as 1st 1to 1trey 2-7fg
142,20181118,4221,NA,Jeff Teague,1,13.5,N/A,min,H,mem,87,100,29.05,2pt 4rb 4as 1st 3to 1-9fg
143,20181118,4876,NA,Tyus Jones,,13.0,N/A,min,H,mem,87,100,14.72,2pt 4rb 4as 1-3fg
144,20181118,4209,NA,Omri Casspi,,11.75,N/A,mem,A,min,100,87,10.93,6pt 1rb 2st 1trey 1-4fg 3-5ft
145,20181118,4167,NA,Taj Gibson,1,11.0,N/A,min,H,mem,87,100,19.22,5pt 4rb 1st 2to 1-5fg 3-4ft
146,20181118,4632,NA,Gorgui Dieng,,10.5,N/A,min,H,mem,87,100, 9.67,2pt 6rb 1bl 2to 1-2fg
147,20181118,5171,NA,Ivan Rabb,,1.25,N/A,mem,A,min,100,87, 2.78,0pt 1rb 0-1fg
148,20181118,4986,NA,Wayne Selden,,0.75,N/A,mem,A,min,100,87,10.40,0pt 1rb 1to 0-3fg
