,Date,GID,Pos,Name,Starter,DK Pts,DK Salary,Team,H/A,Oppt,Team Score,Oppt Score,Minutes,Stat line
18,20181119,5132,PG,De'Aaron Fox,1,27.25,"$6,100",sac,H,okc,117,113,34.98,6pt 3rb 13as 4to 1-10fg 4-6ft
19,20181119,4995,PG/SG,Bryn Forbes,1,26.75,"$4,100",sas,A,nor,126,140,28.30,20pt 1rb 1as 1st 1to 5trey 7-8fg 1-2ft
20,20181119,5013,PG/SG,Malcolm Brogdon,1,26.5,"$4,700",mil,H,den,104,98,30.53,13pt 8rb 3as 3to 1trey 5-11fg 2-3ft
21,20181119,4668,PG/SG,Jordan Clarkson,,26.5,"$5,200",cle,A,det,102,113,25.47,16pt 4rb 4as 2to 1trey 6-11fg 3-4ft
22,20181119,4369,PG/SG,Reggie Jackson,1,26.25,"$5,500",det,H,cle,113,102,22.43,13pt 3rb 4as 2st 4to 3trey 5-8fg
23,20181119,5737,SG,Hamidou Diallo,1,25.75,"$3,400",okc,A,sac,113,117,22.38,18pt 1rb 1as 2st 2trey 7-7fg 2-2ft
24,20181119,4678,SG,Gary Harris,1,25.0,"$6,100",den,A,mil,98,104,34.73,14pt 6as 1st 2to 2trey 6-16fg
25,20181119,4677,PG/SG,Marcus Smart,,24.25,"$3,600",bos,A,cha,112,117,26.32,14pt 1rb 2as 2st 4trey 4-7fg 2-2ft
26,20181119,4999,SG,Malik Beasley,,24.0,"$3,100",den,A,mil,98,104,22.43,12pt 4rb 2as 1st 4trey 4-7fg
27,20181119,4823,PG/SG,Terry Rozier,,23.5,"$3,900",bos,A,cha,112,117,19.45,8pt 4rb 4as 2st 1to 2trey 3-6fg
28,20181119,4918,SG,Timothe Luwawu,,22.75,"$3,200",okc,A,sac,113,117,24.48,11pt 5rb 2as 1st 1trey 5-8fg 0-1ft
29,20181119,5690,PG,Shai Gilgeous-Alexander,1,22.5,"$5,300",lac,A,atl,127,119,29.15,16pt 2rb 1as 1st 1bl 3to 5-9fg 6-8ft
30,20181119,4405,PG,Cory Joseph,,22.0,"$3,900",ind,H,uta,121,94,24.75,7pt 4rb 4as 2st 1to 1trey 3-9fg
31,20181119,5664,PG,Jalen Brunson,,21.0,"$3,100",dal,A,mem,88,98,24.95,8pt 4rb 4as 1st 3-9fg 2-2ft
32,20181119,4595,PG/SG,Dennis Schroder,,19.75,"$8,100",okc,A,sac,113,117,29.38,6pt 5rb 5as 1st 4to 3-17fg
33,20181119,5191,PG,Monte Morris,,19.25,"$4,100",den,A,mil,98,104,25.03,10pt 3rb 4as 1to 5-9fg
34,20181119,4315,PG,Ishmael Smith,,15.5,"$3,900",det,H,cle,113,102,16.45,11pt 2rb 1as 1trey 5-8fg
35,20181119,4948,PG,Andrew Harrison,,15.25,"$3,300",cle,A,det,102,113,17.18,7pt 3rb 1st 1bl 1trey 1-6fg 4-4ft
36,20181119,3313,PG,Tony Parker,,15.0,"$3,700",cha,H,bos,117,112,20.25,7pt 4as 1st 3-5fg 1-2ft
37,20181119,5168,PG,Frank Jackson,,14.75,"$3,000",nor,H,sas,140,126,24.25,12pt 1rb 1as 1to 1trey 5-11fg 1-1ft
38,20181119,4735,PG/SG,Langston Galloway,,13.75,"$3,800",det,H,cle,113,102,28.70,6pt 3rb 2as 2trey 2-11fg
39,20181119,4234,PG/SG,Patrick Beverley,1,13.5,"$4,900",lac,A,atl,127,119,19.12,4pt 4rb 4as 3to 2-7fg
40,20181119,4707,PG/SG,Dante Exum,,13.0,"$3,200",uta,A,ind,94,121,18.30,4pt 2rb 5as 2to 1-4fg 2-2ft
41,20181119,4611,PG/SG,Ian Clark,,11.5,"$3,200",nor,H,sas,140,126,19.00,4pt 2rb 2as 1st 2-7fg
42,20181119,5704,PG,Landry Shamet,,11.5,"$3,200",phi,H,pho,119,114,20.60,9pt 1as 2trey 3-4fg 1-1ft
43,20181119,5157,SG,Furkan Korkmaz,,10.75,"$3,300",phi,H,pho,119,114,15.72,2pt 3rb 4as 2to 1-5fg
44,20181119,4377,PG,Shelvin Mack,,10.5,"$4,200",mem,H,dal,98,88,18.32,3pt 2rb 3as 1trey 1-3fg
45,20181119,5136,PG/SG,Donovan Mitchell,1,10.25,"$7,300",uta,A,ind,94,121,32.03,7pt 1rb 1as 1bl 3to 3-8fg 1-2ft
46,20181119,5179,SG,Dwayne Bacon,,9.75,"$3,300",cha,H,bos,117,112,13.55,5pt 3rb 1as 2to 1trey 2-6fg
47,20181119,5754,SG,Kevin Huerter,,9.75,"$3,300",atl,H,lac,119,127,13.70,8pt 1rb 1to 2trey 3-6fg
48,20181119,4297,PG/SG,Jeremy Lin,,9.0,"$4,200",atl,H,lac,119,127,12.70,7pt 1as 1trey 3-6fg
49,20181119,4441,SG,Alec Burks,,9.0,"$3,100",uta,A,ind,94,121,11.42,4pt 1as 1st 1bl 1to 2-5fg
50,20181119,3637,PG/SG,Devin Harris,,9.0,"$3,200",dal,A,mem,88,98,17.15,4pt 2as 1st 1-4fg 2-2ft
51,20181119,5153,PG,Frank Mason III,,8.75,"$3,300",sac,H,okc,117,113,13.02,4pt 3rb 1as 1to 2-4fg
52,20181119,4831,PG/SG,T.J. McConnell,,8.75,"$3,200",phi,H,pho,119,114, 8.52,2pt 1rb 1as 2st 1-3fg
53,20181119,5148,PG,Derrick White,,8.5,"$4,300",sas,A,nor,126,140,13.05,2pt 2rb 3as 1to 1-4fg
54,20181119,4569,PG,Isaiah Canaan,,7.5,"$3,900",pho,A,phi,114,119,20.72,1pt 2rb 3as 1to 0-3fg 1-2ft
55,20181119,3747,PG/SG,Raymond Felton,,7.5,"$3,300",okc,A,sac,113,117, 5.73,3pt 2rb 1as 1trey 1-1fg
56,20181119,4269,SG,Avery Bradley,1,7.0,"$3,500",lac,A,atl,127,119,19.50,5pt 1st 2-7fg 1-1ft
57,20181119,3116,PG/SG,Jamal Crawford,,6.5,"$3,100",pho,A,phi,114,119,16.22,1pt 2rb 1as 1st 1to 0-6fg 1-2ft
58,20181119,4807,PG,Raul Neto,,6.5,"$3,000",uta,A,ind,94,121, 9.45,2pt 2as 1st 1to 1-3fg
59,20181119,4986,SG,Wayne Selden,,6.25,"$3,100",mem,H,dal,98,88,16.42,3pt 1rb 1as 1st 3to 1-4fg 1-1ft
60,20181119,4400,SG,MarShon Brooks,,6.0,"$3,200",mem,H,dal,98,88,11.15,2pt 4rb 2to 1-6fg
61,20181119,4245,PG/SG,Patty Mills,,5.5,"$3,900",sas,A,nor,126,140,13.37,2pt 2st 1to 1-4fg
62,20181119,5677,SG,Grayson Allen,,5.0,"$3,000",uta,A,ind,94,121, 4.55,5pt 1to 1trey 2-5fg
63,20181119,5231,PG/SG,Tyrone Wallace,,4.5,"$3,000",lac,A,atl,127,119, 6.93,2pt 2rb 1-3fg 0-2ft
64,20181119,5233,PG,Milos Teodosic,,3.5,"$3,100",lac,A,atl,127,119, 9.75,0pt 2rb 1as 1to 0-1fg
65,20181119,5184,SG,Sterling Brown,,3.25,"$3,000",mil,H,den,104,98, 5.95,2pt 1rb 1-4fg
66,20181119,3740,PG,Jose Calderon,,2.75,"$3,000",det,H,cle,113,102,11.55,0pt 1rb 1as 0-3fg
67,20181119,5234,SG,Sindarius Thornwell,,2.75,"$3,000",lac,A,atl,127,119, 5.85,0pt 1rb 1as 0-1fg
68,20181119,5757,SG,Khyri Thomas,,2.75,"$3,000",det,H,cle,113,102, 7.67,0pt 1rb 1as 0-1fg
69,20181119,5133,SG,Malik Monk,,2.75,"$3,700",cha,H,bos,117,112, 7.80,0pt 1rb 1as 0-3fg
70,20181119,5131,PG/SG,Markelle Fultz,,2.25,"$3,400",phi,H,pho,119,114, 7.08,0pt 1rb 1as 1to 0-2fg
71,20181119,5752,SG,Deonte Burton,,1.25,"$3,000",okc,A,sac,113,117, 7.05,0pt 1rb 0-2fg
72,20181119,4658,SG,Troy Daniels,,0.0,"$3,000",pho,A,phi,114,119, 2.68,0pt
73,20181119,4717,PG/SG,Tim Frazier,,0.0,"$3,000",nor,H,sas,140,126,DNP,
74,20181119,5691,SG,Jerome Robinson,,0.0,"$3,000",lac,A,atl,127,119,DNP,
75,20181119,5658,PG,Devonte' Graham,,0.0,"$3,000",cha,H,bos,117,112,DNP,
76,20181119,4908,SG,Troy Williams,,0.0,"$3,200",sac,H,okc,117,113,DNP,
77,20181119,5711,PG,Elie Okobo,,0.0,"$3,000",pho,A,phi,114,119,DNP,
78,20181119,5659,PG/SG,Brad Wanamaker,,0.0,"$3,000",bos,A,cha,112,117,DNP,
79,20181119,5250,SG,Jaylen Morris,,0.0,"$3,000",mil,H,den,104,98,DNP,
80,20181119,5696,PG,DeVaughn Akoon-Purcell,,0.0,"$3,000",den,A,mil,98,104,DNP,
81,20181119,5738,SG,Bruce Brown,,0.0,"$3,000",det,H,cle,113,102,DNP,
82,20181119,3882,PG/SG,Jose Barea,,0.0,"$4,400",dal,A,mem,88,98,DNP,
83,20181119,4970,PG/SG,Yogi Ferrell,,0.0,"$3,200",sac,H,okc,117,113,DNP,
84,20181119,4610,PG/SG,Matthew Dellavedova,,0.0,"$3,000",mil,H,den,104,98,DNP,
85,20181119,5684,PG,Joe Chealey,,0.0,"$3,000",cha,H,bos,117,112,NA,
86,20181119,4963,PG,Dejounte Murray,,0.0,"$3,000",sas,A,nor,126,140,NA,
87,20181119,5703,PG,Shake Milton,,0.0,"$3,000",phi,H,pho,119,114,NA,
88,20181119,5224,SG,Daniel Hamilton,,0.0,"$3,000",atl,H,lac,119,127,NA,
89,20181119,5726,PG,Jevon Carter,,0.0,"$3,000",mem,H,dal,98,88,NA,
90,20181119,4627,PG/SG,Victor Oladipo,,0.0,"$9,300",ind,H,uta,121,94,NA,
91,20181119,5756,SG,Lonnie Walker,,0.0,"$3,000",sas,A,nor,126,140,NA,
92,20181119,4102,PG/SG,George Hill,,0.0,"$4,000",cle,A,det,102,113,NA,
93,20181119,5144,PG,Edmond Sumner,,0.0,"$3,000",ind,H,uta,121,94,NA,
94,20181119,5124,SG,Jabari Bird,,0.0,"$3,000",bos,A,cha,112,117,NA,
95,20181119,5200,PG,Nazareth Mitrou-Long,,0.0,"$3,000",uta,A,ind,94,121,NA,
96,20181119,5781,PG,Trevon Duval,,0.0,"$3,000",mil,H,den,104,98,NA,
97,20181119,5742,SG,De'Anthony Melton,,0.0,"$3,000",pho,A,phi,114,119,NA,
98,20181119,5710,PG,Trevon Bluiett,,0.0,"$3,000",nor,H,sas,140,126,NA,
99,20181119,5753,PG/SG,Yuta Watanabe,,0.0,"$3,000",mem,H,dal,98,88,NA,
100,20181119,4699,PG,Elfrid Payton,,0.0,"$5,600",nor,H,sas,140,126,NA,
101,20181119,5668,PG,Daryl Macon,,0.0,"$3,000",dal,A,mem,88,98,NA,
102,20181119,5177,PG,PJ Dozier,,0.0,"$3,000",bos,A,cha,112,117,NA,
103,20181119,5173,SG,Dillon Brooks,,0.0,"$3,200",mem,H,dal,98,88,NA,
104,20181119,5683,SG,J.P. Macura,,0.0,"$3,000",cha,H,bos,117,112,NA,
105,20181119,4923,PG,Demetrius Jackson,,0.0,"$3,000",phi,H,pho,119,114,NA,
106,20181119,5247,PG,Walter Lemon Jr.,,0.0,"$3,000",bos,A,cha,112,117,NA,
107,20181119,4420,PG,Isaiah Thomas,,0.0,"$4,300",den,A,mil,98,104,NA,
108,20181119,5709,PG,Jaylen Adams,,0.0,"$3,000",atl,H,lac,119,127,NA,
109,20181119,5740,SG,Donte DiVincenzo,,0.0,"$3,100",mil,H,den,104,98,NA,
110,20181119,5158,PG,Tyler Dorsey,,0.0,"$3,000",atl,H,lac,119,127,NA,
111,20181119,4183,SG,Jodie Meeks,,0.0,"$3,000",mil,H,den,104,98,NA,
112,20181119,5758,PG,Keenan Evans,,0.0,"$3,000",det,H,cle,113,102,NA,
113,20181119,5739,PG,Zach Lofton,,0.0,"$3,000",det,H,cle,113,102,NA,
114,20181119,4621,SF/PF,Giannis Antetokounmpo,1,56.5,"$11,300",mil,H,den,104,98,39.48,29pt 12rb 6as 2st 4to 13-25fg 3-6ft
115,20181119,4283,SF/PF,Paul George,1,45.25,"$10,400",okc,A,sac,113,117,36.75,27pt 9rb 3as 1bl 3to 4trey 9-24fg 5-5ft
116,20181119,4412,SF/PF,Tobias Harris,1,42.0,"$7,800",lac,A,atl,127,119,33.15,24pt 8rb 1as 1st 2bl 3to 4trey 8-15fg 4-4ft
117,20181119,5714,PF,Marvin Bagley,,40.75,"$3,900",sac,H,okc,117,113,25.83,15pt 13rb 2as 3bl 2to 6-11fg 3-6ft
118,20181119,4397,SG/SF,Iman Shumpert,1,36.75,"$3,500",sac,H,okc,117,113,29.92,23pt 3rb 4st 4trey 9-18fg 1-1ft
119,20181119,4211,SG/SF,DeMar DeRozan,1,36.5,"$9,100",sas,A,nor,126,140,30.62,21pt 6rb 5as 1st 3to 7-19fg 7-7ft
120,20181119,4364,SG/SF,E'Twaun Moore,1,36.25,"$5,000",nor,H,sas,140,126,29.62,24pt 3rb 4as 1st 1to 2trey 11-16fg
121,20181119,4961,SG/SF,Buddy Hield,1,35.5,"$5,600",sac,H,okc,117,113,35.20,25pt 4rb 2as 5trey 9-18fg 2-2ft
122,20181119,4488,SF/PF,Mike Scott,,34.75,"$3,400",lac,A,atl,127,119,28.25,18pt 7rb 1as 1st 1bl 1to 6trey 6-14fg
123,20181119,3621,SF/PF,Trevor Ariza,1,34.75,"$4,500",pho,A,phi,114,119,41.28,10pt 7rb 5as 3st 1bl 1to 2trey 4-8fg 0-2ft
124,20181119,4226,SF/PF,Dante Cunningham,1,34.25,"$3,400",sas,A,nor,126,140,31.83,19pt 7rb 3as 1to 5trey 7-7fg
125,20181119,4724,SF/PF,T.J. Warren,1,34.0,"$6,400",pho,A,phi,114,119,39.20,21pt 4rb 4as 1bl 2to 2trey 8-15fg 3-4ft
126,20181119,5111,SF/PF,Jayson Tatum,1,33.0,"$6,000",bos,A,cha,112,117,30.47,18pt 6rb 2as 1st 1bl 1trey 8-15fg 1-4ft
127,20181119,4490,SG/SF,Khris Middleton,1,32.5,"$7,400",mil,H,den,104,98,36.85,13pt 6rb 5as 2st 1trey 4-15fg 4-4ft
128,20181119,4472,SF/PF,Jae Crowder,,32.25,"$4,200",uta,A,ind,94,121,25.15,14pt 5rb 4as 2bl 4trey 4-9fg 2-2ft
129,20181119,4938,SF,Taurean Prince,1,31.5,"$5,800",atl,H,lac,119,127,32.17,21pt 4rb 2st 3trey 8-15fg 2-3ft
130,20181119,5731,PF,Jaren Jackson,1,30.75,"$5,800",mem,H,dal,98,88,36.30,13pt 3rb 2as 2st 4bl 2to 6-13fg 1-1ft
131,20181119,4709,SG/SF,Bojan Bogdanovic,1,30.5,"$4,600",ind,H,uta,121,94,30.13,21pt 2rb 1as 2st 3trey 9-14fg
132,20181119,4654,SG/SF,Reggie Bullock,1,30.25,"$4,000",det,H,cle,113,102,31.23,21pt 1rb 4as 4trey 6-9fg 5-6ft
133,20181119,4581,SF/PF,JaMychal Green,,28.25,"$4,100",mem,H,dal,98,88,15.15,12pt 9rb 2as 1bl 2to 2trey 5-8fg
134,20181119,5138,SG/SF,Bogdan Bogdanovic,,26.75,"$4,000",sac,H,okc,117,113,24.93,16pt 5rb 3as 4to 4trey 6-13fg
135,20181119,3861,SG/SF,J.J. Redick,1,26.5,"$5,300",phi,H,pho,119,114,27.40,17pt 4rb 3as 2to 2trey 6-13fg 3-4ft
136,20181119,4875,SF/PF,Nemanja Bjelica,1,25.5,"$4,500",sac,H,okc,117,113,22.85,12pt 8rb 1as 1st 2to 2trey 5-6fg
137,20181119,4514,SG/SF,Jeremy Lamb,1,25.0,"$5,100",cha,H,bos,117,112,27.97,18pt 6rb 1to 7-13fg 4-6ft
138,20181119,4682,SF/PF,Nikola Mirotic,1,24.75,"$7,100",nor,H,sas,140,126,28.70,13pt 5rb 1st 1bl 3trey 4-7fg 2-2ft
139,20181119,3857,SF/PF,Rudy Gay,1,24.5,"$5,300",sas,A,nor,126,140,26.23,17pt 6rb 1as 3to 6-18fg 5-5ft
140,20181119,4932,SF,Dorian Finney-Smith,1,24.25,"$3,600",dal,A,mem,88,98,33.77,13pt 3rb 2st 1bl 3trey 5-10fg
141,20181119,4363,SG/SF,Jimmy Butler,1,24.25,"$7,900",phi,H,pho,119,114,32.28,16pt 3rb 1as 2st 2to 4-9fg 8-8ft
142,20181119,4207,SG/SF,Tyreke Evans,1,24.25,"$4,100",ind,H,uta,121,94,27.17,8pt 3rb 5as 2st 2trey 3-12fg
143,20181119,4037,SF/PF,Thaddeus Young,1,23.5,"$4,000",ind,H,uta,121,94,29.12,12pt 4rb 1as 3st 2to 6-10fg
144,20181119,4199,SG/SF,Garrett Temple,1,23.0,"$4,300",mem,H,dal,98,88,32.70,12pt 2rb 5as 2trey 3-3fg 4-4ft
145,20181119,4086,SG/SF,Nicolas Batum,1,22.5,"$4,900",cha,H,bos,117,112,35.87,9pt 8rb 1as 1st 2to 2trey 3-10fg 1-2ft
146,20181119,4744,SG/SF,Rodney Hood,1,21.75,"$4,500",cle,A,det,102,113,29.53,12pt 1rb 3as 2st 2to 2trey 4-10fg 2-3ft
147,20181119,5712,SF,Mikal Bridges,1,21.25,"$4,000",pho,A,phi,114,119,23.18,13pt 1rb 1as 2st 3trey 5-7fg
148,20181119,3974,SG/SF,Marco Belinelli,,21.25,"$3,500",sas,A,nor,126,140,25.72,11pt 1rb 4as 1st 2trey 3-8fg 3-4ft
149,20181119,4838,SF/PF,Stanley Johnson,,21.0,"$3,700",det,H,cle,113,102,14.23,9pt 6rb 2as 1st 1to 3-9fg 3-3ft
150,20181119,4285,SG/SF,Gordon Hayward,,21.0,"$5,900",bos,A,cha,112,117,30.82,4pt 8rb 4as 1st 2to 1-6fg 2-2ft
151,20181119,5017,SG/SF,Jaylen Brown,1,20.0,"$4,200",bos,A,cha,112,117,19.42,10pt 2rb 2as 1st 1bl 1trey 4-6fg 1-2ft
152,20181119,4507,SG/SF,Kent Bazemore,1,19.0,"$5,700",atl,H,lac,119,127,26.43,4pt 8rb 1st 2bl 2to 2-4fg
153,20181119,4407,SF/PF,Marcus Morris,,19.0,"$5,200",bos,A,cha,112,117,25.60,9pt 8rb 1as 3to 3-8fg 3-3ft
154,20181119,5116,SF,Cedi Osman,1,18.75,"$4,500",cle,A,det,102,113,30.27,10pt 3rb 2as 1st 1to 1trey 3-8fg 3-5ft
155,20181119,5657,SF,Miles Bridges,,17.75,"$4,200",cha,H,bos,117,112,22.95,7pt 5rb 1st 1bl 1trey 3-6fg
156,20181119,4990,SF/PF,Juan Hernangomez,1,16.75,"$4,800",den,A,mil,98,104,29.07,6pt 7rb 1st 1to 1trey 2-10fg 1-1ft
157,20181119,4484,SF/PF,Darius Miller,,16.75,"$3,100",nor,H,sas,140,126,22.15,9pt 1rb 3as 1bl 1to 1trey 4-7fg
158,20181119,5680,PF,Chimezie Metu,,15.75,"$3,000",sas,A,nor,126,140,13.48,8pt 3rb 3as 1to 4-5fg
159,20181119,3817,SF/PF,Marvin Williams,1,15.5,"$3,900",cha,H,bos,117,112,25.05,7pt 6rb 1as 2to 1trey 3-6fg
160,20181119,4701,SG/SF,Joe Ingles,1,14.75,"$5,400",uta,A,ind,94,121,28.13,5pt 1rb 5as 1bl 3to 1trey 2-7fg
161,20181119,5109,SG/SF,David Nwaba,,14.0,"$3,500",cle,A,det,102,113,21.62,7pt 4rb 1st 2-6fg 3-5ft
162,20181119,5167,PF,Harry Giles,,13.75,"$3,000",sac,H,okc,117,113,13.55,4pt 5rb 1as 1st 2-7fg
163,20181119,5001,SF,DeAndre Bembry,,13.5,"$3,800",atl,H,lac,119,127,19.53,2pt 4rb 3as 1st 0-4fg 2-2ft
164,20181119,4669,SF/PF,Doug McDermott,,13.5,"$3,000",ind,H,uta,121,94,20.83,12pt 1as 4-6fg 4-4ft
165,20181119,4502,SF/PF,Harrison Barnes,1,12.75,"$5,500",dal,A,mem,88,98,36.95,10pt 1rb 1as 1to 1trey 3-14fg 3-4ft
166,20181119,5162,PF,Maxi Kleber,,12.5,"$3,200",dal,A,mem,88,98,20.70,2pt 2rb 2st 2bl 0-4fg 2-2ft
167,20181119,4702,SF/PF,Glenn Robinson III,1,12.5,"$3,500",det,H,cle,113,102,19.83,5pt 2rb 3as 1trey 2-5fg
168,20181119,4811,SG/SF,Pat Connaughton,,12.25,"$4,000",mil,H,den,104,98,17.97,5pt 3rb 2as 1trey 2-3fg
169,20181119,3978,SF/PF,Wilson Chandler,1,11.0,"$3,500",phi,H,pho,119,114,31.28,2pt 4rb 3as 1to 1-4fg
170,20181119,4765,SF/PF,Jerami Grant,1,10.75,"$4,900",okc,A,sac,113,117,25.62,8pt 1rb 1bl 1to 3-9fg 2-2ft
171,20181119,3547,SG/SF,Kyle Korver,,10.5,"$3,200",cle,A,det,102,113,18.43,4pt 2rb 2bl 1to 1trey 1-5fg 1-3ft
172,20181119,5135,SF,Justin Jackson,,10.25,"$3,300",sac,H,okc,117,113, 8.62,3pt 1rb 1as 1st 1bl 1trey 1-1fg
173,20181119,4292,SF/PF,Wesley Johnson,1,10.25,"$3,400",nor,H,sas,140,126,17.22,5pt 1rb 1as 1st 1trey 2-5fg
174,20181119,5755,PF,Omari Spellman,1,10.25,"$3,800",atl,H,lac,119,127,14.13,7pt 1rb 1as 1trey 3-6fg
175,20181119,5130,SF,Josh Jackson,,10.0,"$3,400",pho,A,phi,114,119,12.27,4pt 2as 1st 1bl 2to 1-3fg 2-2ft
176,20181119,4305,SF,Quincy Pondexter,,9.75,"$3,000",sas,A,nor,126,140, 6.33,4pt 3rb 1st 1-1fg 2-2ft
177,20181119,4806,SF/PF,Trey Lyles,,9.5,"$4,000",den,A,mil,98,104,15.67,6pt 2rb 1as 1to 3-8fg 0-1ft
178,20181119,2448,SG/SF,Vince Carter,,9.25,"$3,200",atl,H,lac,119,127,13.77,2pt 3rb 1as 1st 1-5fg
179,20181119,5182,SF,Royce O'Neale,,8.0,"$3,000",uta,A,ind,94,121,14.53,4pt 2rb 1bl 1to 2-2fg
180,20181119,3931,SF/PF,Thabo Sefolosha,,6.75,"$3,000",uta,A,ind,94,121,11.58,0pt 3rb 1as 1bl 1to 0-2fg
181,20181119,4957,PF,Cheick Diallo,,6.5,"$3,300",nor,H,sas,140,126, 9.03,2pt 2rb 1st 1-1fg
182,20181119,4571,SG/SF,Tony Snell,,5.5,"$3,100",mil,H,den,104,98,18.45,3pt 2rb 1to 1trey 1-4fg
183,20181119,5160,PF,TJ Leaf,,2.75,"$3,000",ind,H,uta,121,94, 2.80,2pt 1rb 1to 1-1fg
184,20181119,3669,SG/SF,J.R. Smith,,2.0,"$3,800",cle,A,det,102,113, 5.87,2pt 1-4fg
185,20181119,5666,SG/SF,Ryan Broekhoff,,0.0,"$3,000",dal,A,mem,88,98, 0.58,0pt
186,20181119,4860,SF/PF,Justin Anderson,,0.0,"$3,000",atl,H,lac,119,127, 2.50,0pt 0-1fg
187,20181119,4913,PF,Dragan Bender,,0.0,"$3,000",pho,A,phi,114,119,DNP,
188,20181119,4662,SF,D.J. Stephens,,0.0,"$3,000",mem,H,dal,98,88,DNP,
189,20181119,5171,PF,Ivan Rabb,,0.0,"$3,000",mem,H,dal,98,88,DNP,
190,20181119,5204,SG/SF,Torrey Craig,,0.0,"$3,000",den,A,mil,98,104,DNP,
191,20181119,4943,SG/SF,Alex Abrines,,0.0,"$3,200",okc,A,sac,113,117,DNP,
192,20181119,5118,PF,Guerschon Yabusele,,0.0,"$3,000",bos,A,cha,112,117,DNP,
193,20181119,4566,SF/PF,Solomon Hill,,0.0,"$3,000",nor,H,sas,140,126,DNP,
194,20181119,5115,PF,Semi Ojeleye,,0.0,"$3,000",bos,A,cha,112,117,DNP,
195,20181119,5175,PF,Tyler Lydon,,0.0,"$3,000",den,A,mil,98,104,DNP,
196,20181119,5127,PF,Abdel Nader,,0.0,"$3,100",okc,A,sac,113,117,DNP,
197,20181119,5669,SF,Kostas Antetokounmpo,,0.0,"$3,000",dal,A,mem,88,98,NA,
198,20181119,4589,SG/SF,Ben McLemore,,0.0,"$3,000",sac,H,okc,117,113,NA,
199,20181119,5688,SF,Kenrich Williams,,0.0,"$3,000",nor,H,sas,140,126,NA,
200,20181119,4985,SF,Alex Poythress,,0.0,"$3,300",atl,H,lac,119,127,NA,
201,20181119,5778,SF/PF,Jarred Vanderbilt,,0.0,"$3,000",den,A,mil,98,104,NA,
202,20181119,5667,PF,Ray Spalding,,0.0,"$3,000",dal,A,mem,88,98,NA,
203,20181119,4559,SG/SF,Andre Roberson,,0.0,"$3,100",okc,A,sac,113,117,NA,
204,20181119,5715,SF,Wenyen Gabriel,,0.0,"$3,000",sac,H,okc,117,113,NA,
