,Date,GID,Pos,Name,Starter,DK Pts,DK Salary,Team,H/A,Oppt,Team Score,Oppt Score,Minutes,Stat line
138,20181124,4943,SG/SF,Alex Abrines,,2.75,"$3,000",okc,H,den,98,105, 7.80,0pt 1rb 1as 0-2fg
139,20181124,4704,SG/SF,Andrew Wiggins,1,2.25,"$6,400",min,H,chi,111,96,28.52,0pt 1rb 1as 1to 0-12fg
140,20181124,4305,SF,Quincy Pondexter,,0.0,"$3,000",sas,A,mil,129,135, 0.12,0pt
141,20181124,5746,PF,Isaiah Hartenstein,,0.0,"$3,300",hou,A,cle,108,117, 2.85,0pt
142,20181124,5666,SG/SF,Ryan Broekhoff,,0.0,"$3,000",dal,H,bos,113,104,DNP,
143,20181124,4589,SG/SF,Ben McLemore,,0.0,"$3,000",sac,A,gsw,116,117,DNP,
144,20181124,4049,SF/PF,Anthony Tolliver,,0.0,"$3,000",min,H,chi,111,96,DNP,
145,20181124,4580,SG/SF,James Nunnally,,0.0,"$3,000",min,H,chi,111,96,DNP,
146,20181124,4566,SF/PF,Solomon Hill,,0.0,"$3,000",nor,A,was,114,124,DNP,
147,20181124,5680,PF,Chimezie Metu,,0.0,"$3,000",sas,A,mil,129,135,DNP,
148,20181124,5699,SF,Troy Brown Jr.,,0.0,"$3,000",was,H,nor,124,114,DNP,
149,20181124,5118,PF,Guerschon Yabusele,,0.0,"$3,000",bos,A,dal,104,113,DNP,
150,20181124,3629,SF/PF,Luol Deng,,0.0,"$3,000",min,H,chi,111,96,DNP,
151,20181124,5175,PF,Tyler Lydon,,0.0,"$3,000",den,A,okc,105,98,DNP,
152,20181124,5127,PF,Abdel Nader,,0.0,"$3,000",okc,H,den,98,105,DNP,
153,20181124,5669,SF,Kostas Antetokounmpo,,0.0,"$3,000",dal,H,bos,113,104,NA,
154,20181124,5688,SF,Kenrich Williams,,0.0,"$3,000",nor,A,was,114,124,NA,
155,20181124,5675,SF,Keita Bates-Diop,,0.0,"$3,000",min,H,chi,111,96,NA,
156,20181124,3510,SF/PF,Carmelo Anthony,,0.0,"$3,500",hou,A,cle,108,117,NA,
157,20181124,5778,SF/PF,Jarred Vanderbilt,,0.0,"$3,000",den,A,okc,105,98,NA,
158,20181124,5667,PF,Ray Spalding,,0.0,"$3,000",dal,H,bos,113,104,NA,
159,20181124,5722,PF,Billy Preston,,0.0,"$3,000",cle,H,hou,117,108,NA,
160,20181124,4559,SG/SF,Andre Roberson,,0.0,"$3,000",okc,H,den,98,105,NA,
161,20181124,5715,SF,Wenyen Gabriel,,0.0,"$3,000",sac,A,gsw,116,117,NA,
162,20181124,5146,PF,D.J. Wilson,,0.0,"$3,000",mil,H,sas,135,129,NA,
163,20181124,4522,SG/SF,Will Barton,,0.0,"$5,500",den,A,okc,105,98,NA,
164,20181124,5672,SF,Marcus Derrickson,,0.0,"$3,000",gsw,H,sac,117,116,NA,
165,20181124,5227,PF,Lauri Markkanen,,0.0,"$5,000",chi,A,min,96,111,NA,
166,20181124,4856,SF/PF,Sam Dekker,,0.0,"$3,800",cle,H,hou,117,108,NA,
167,20181124,4901,SG/SF,Denzel Valentine,,0.0,"$3,000",chi,A,min,96,111,NA,
168,20181124,5698,SF/PF,Michael Porter,,0.0,"$3,000",den,A,okc,105,98,NA,
169,20181124,3669,SG/SF,J.R. Smith,,0.0,"$3,400",cle,H,hou,117,108,NA,
170,20181124,4285,SG/SF,Gordon Hayward,,0.0,"$5,500",bos,A,dal,104,113,NA,
171,20181124,5723,SF,Vincent Edwards,,0.0,"$3,000",hou,A,cle,108,117,NA,
172,20181124,4974,SG/SF,C.J. Williams,,0.0,"$3,000",min,H,chi,111,96,NA,
173,20181124,5225,SF,Terrance Ferguson,,0.0,"$3,000",okc,H,den,98,105,NA,
174,20181124,5230,PF,Alfonzo McKinnie,,0.0,"$3,200",gsw,H,sac,117,116,NA,
175,20181124,4879,C,Karl-Anthony Towns,1,74.0,"$9,100",min,H,chi,111,96,37.33,35pt 22rb 6as 1st 3to 1trey 13-23fg 8-10ft
176,20181124,4680,PF/C,Julius Randle,1,61.25,"$7,300",nor,A,was,114,124,38.62,29pt 15rb 7as 1st 2to 1trey 10-16fg 8-10ft
177,20181124,4380,C,Tristan Thompson,1,53.0,"$5,500",cle,H,hou,117,108,39.15,16pt 20rb 2as 4st 1to 6-12fg 4-8ft
178,20181124,4766,C,Clint Capela,1,37.5,"$7,500",hou,A,cle,108,117,39.95,12pt 10rb 3as 4bl 2to 4-4fg 4-4ft
