,Date,GID,Pos,Name,Starter,DK Pts,DK Salary,Team,H/A,Oppt,Team Score,Oppt Score,Minutes,Stat line
38,20181113,4938,SF,Taurean Prince,1,34.0,"$6,100",atl,A,gsw,103,110,39.35,22pt 4rb 4as 2to 4trey 8-14fg 2-2ft
39,20181113,5109,SG/SF,David Nwaba,,30.25,"$3,200",cle,H,cha,113,89,26.77,18pt 5rb 2as 1st 2trey 7-9fg 2-3ft
40,20181113,3669,SG/SF,J.R. Smith,1,29.25,"$4,000",cle,H,cha,113,89,39.38,13pt 3rb 5as 1st 1bl 1to 3trey 5-13fg
41,20181113,4697,SG/SF,James Ennis,1,29.0,"$3,600",hou,A,den,109,99,33.63,16pt 4rb 1as 1st 2bl 1to 2trey 6-8fg 2-2ft
42,20181113,3871,SF/PF,P.J. Tucker,1,28.0,"$4,300",hou,A,den,109,99,40.77,12pt 6rb 2as 1st 1bl 1to 4trey 4-8fg
43,20181113,5001,SF,DeAndre Bembry,,24.25,"$3,900",atl,A,gsw,103,110,16.53,13pt 1rb 1as 3st 1bl 1to 2trey 4-7fg 3-3ft
44,20181113,4507,SG/SF,Kent Bazemore,1,24.0,"$5,900",atl,A,gsw,103,110,26.83,18pt 2rb 1as 1st 1to 1trey 7-16fg 3-3ft
45,20181113,3817,SF/PF,Marvin Williams,1,22.5,"$4,200",cha,A,cle,89,113,29.88,8pt 2rb 2as 3st 1bl 2trey 3-8fg
46,20181113,4744,SG/SF,Rodney Hood,1,22.0,"$5,400",cle,H,cha,113,89,28.60,16pt 2rb 2as 1to 2trey 7-12fg
47,20181113,3641,SG/SF,Andre Iguodala,,21.75,"$3,800",gsw,H,atl,110,103,25.72,8pt 5rb 5as 2to 2trey 3-5fg
48,20181113,4990,SF/PF,Juan Hernangomez,1,21.25,"$3,800",den,H,hou,99,109,38.82,6pt 9rb 2as 2trey 2-6fg
49,20181113,4086,SG/SF,Nicolas Batum,1,21.25,"$5,800",cha,A,cle,89,113,29.08,11pt 5rb 3as 2to 1trey 5-12fg
50,20181113,4985,SF,Alex Poythress,,14.0,"$3,000",atl,A,gsw,103,110,20.60,4pt 8rb 2-5fg
51,20181113,5125,PF,Jordan Bell,,13.5,"$3,900",gsw,H,atl,110,103,11.18,6pt 2rb 1as 2bl 1to 2-4fg 2-2ft
52,20181113,4806,SF/PF,Trey Lyles,,11.25,"$4,600",den,H,hou,99,109,12.72,8pt 1rb 1st 1to 1trey 3-4fg 1-2ft
53,20181113,5230,PF,Alfonzo McKinnie,,10.0,"$3,600",gsw,H,atl,110,103,17.47,3pt 4rb 1st 1to 1trey 1-3fg
54,20181113,5657,SF,Miles Bridges,,8.0,"$3,700",cha,A,cle,89,113,15.67,5pt 2rb 1trey 1-4fg 2-2ft
55,20181113,5204,SG/SF,Torrey Craig,,7.75,"$3,100",den,H,hou,99,109, 7.25,5pt 1rb 1bl 2to 1trey 2-2fg
56,20181113,5724,SF,Gary Clark,,4.0,"$3,700",hou,A,den,109,99,15.40,0pt 2rb 1as 0-2fg
57,20181113,5746,PF,Isaiah Hartenstein,,3.25,"$3,500",hou,A,den,109,99,11.60,3pt 1rb 2to 1-1fg 1-2ft
58,20181113,5755,PF,Omari Spellman,1,3.25,"$4,500",atl,A,gsw,103,110,14.23,0pt 3rb 1to 0-3fg
59,20181113,5116,SF,Cedi Osman,,0.0,"$5,200",cle,H,cha,113,89,DNP,
60,20181113,5175,PF,Tyler Lydon,,0.0,"$3,000",den,H,hou,99,109,DNP,
61,20181113,3547,SG/SF,Kyle Korver,,0.0,"$3,400",cle,H,cha,113,89,NA,
62,20181113,4856,SF/PF,Sam Dekker,,0.0,"$4,400",cle,H,cha,113,89,NA,
63,20181113,4532,SF/PF,Michael Kidd-Gilchrist,,0.0,"$4,000",cha,A,cle,89,113,NA,
64,20181113,5698,SF/PF,Michael Porter,,0.0,"$3,000",den,H,hou,99,109,NA,
65,20181113,3510,SF/PF,Carmelo Anthony,,0.0,"$4,500",hou,A,den,109,99,NA,
66,20181113,5778,SF/PF,Jarred Vanderbilt,,0.0,"$3,000",den,H,hou,99,109,NA,
67,20181113,5723,SF,Vincent Edwards,,0.0,"$3,000",hou,A,den,109,99,NA,
68,20181113,5722,PF,Billy Preston,,0.0,"$3,000",cle,H,cha,113,89,NA,
69,20181113,4522,SG/SF,Will Barton,,0.0,"$5,500",den,H,hou,99,109,NA,
70,20181113,4860,SF/PF,Justin Anderson,,0.0,"$3,000",atl,A,gsw,103,110,NA,
71,20181113,5672,SF,Marcus Derrickson,,0.0,"$3,000",gsw,H,atl,110,103,NA,
72,20181113,3760,SG/SF,Gerald Green,,0.0,"$3,500",hou,A,den,109,99,NA,
73,20181113,4380,C,Tristan Thompson,1,44.25,"$5,700",cle,H,cha,113,89,28.22,11pt 21rb 5as 4to 5-6fg 1-2ft
74,20181113,4772,C,Nikola Jokic,1,43.5,"$9,400",den,H,hou,99,109,32.98,14pt 12rb 7as 2st 3to 6-14fg 2-3ft
75,20181113,4766,C,Clint Capela,1,39.75,"$6,400",hou,A,den,109,99,36.35,24pt 9rb 2as 1bl 1to 11-15fg 2-4ft
76,20181113,4798,PF/C,Larry Nance,1,27.5,"$5,200",cle,H,cha,113,89,34.83,7pt 12rb 1as 1st 1bl 1to 1trey 3-6fg
77,20181113,4591,C,Alex Len,1,23.75,"$4,400",atl,A,gsw,103,110,32.00,14pt 7rb 1as 1to 6-8fg 2-5ft
78,20181113,4614,C,Cody Zeller,1,21.5,"$4,400",cha,A,cle,89,113,17.85,9pt 2rb 4as 2st 3-4fg 3-3ft
79,20181113,4820,PF/C,Kevon Looney,,17.75,"$3,800",gsw,H,atl,110,103,19.20,4pt 3rb 3as 1st 2bl 1to 1-2fg 2-3ft
80,20181113,3904,PF/C,Paul Millsap,1,17.5,"$5,600",den,H,hou,99,109,25.65,13pt 1as 2st 3to 1trey 4-8fg 4-4ft
81,20181113,4933,C,Damian Jones,1,14.75,"$3,300",gsw,H,atl,110,103,17.62,2pt 5rb 2as 1st 1bl 1to 1-1fg
82,20181113,4607,PF/C,Mason Plumlee,,14.5,"$3,600",den,H,hou,99,109,14.18,4pt 2rb 4as 1st 1-4fg 2-4ft
83,20181113,3749,PF/C,Channing Frye,,11.5,"$3,000",cle,H,cha,113,89, 3.02,6pt 2rb 1st 2trey 2-2fg
84,20181113,4542,C,Miles Plumlee,,11.25,"$3,300",atl,A,gsw,103,110,11.35,5pt 1rb 2as 1bl 2-4fg 1-2ft
85,20181113,4778,PF/C,Frank Kaminsky,,10.25,"$3,000",cha,A,cle,89,113, 4.52,5pt 3rb 1as 1to 1trey 1-2fg 2-2ft
86,20181113,4949,C,Guillermo Hernangomez,,6.5,"$3,500",cha,A,cle,89,113, 6.62,2pt 2rb 1st 1-4fg
87,20181113,4458,C,Bismack Biyombo,,4.5,"$3,000",cha,A,cle,89,113, 6.52,0pt 2rb 1bl
88,20181113,5119,C,Ante Zizic,,2.25,"$3,200",cle,H,cha,113,89, 6.18,0pt 3rb 3to 0-1fg
89,20181113,4952,PF/C,Marquese Chriss,,0.0,"$3,100",hou,A,den,109,99,DNP,
90,20181113,4274,PF/C,DeMarcus Cousins,,0.0,"$6,000",gsw,H,atl,110,103,NA,
91,20181113,5134,C,John Collins,,0.0,"$5,500",atl,A,gsw,103,110,NA,
92,20181113,4504,PF/C,Draymond Green,,0.0,"$8,200",gsw,H,atl,110,103,NA,
93,20181113,5697,C,Thomas Welsh,,0.0,"$3,000",den,H,hou,99,109,NA,
94,20181113,5121,C,Zhou Qi,,0.0,"$3,000",hou,A,den,109,99,NA,
95,20181113,4074,PF/C,Kevin Love,,0.0,"$8,100",cle,H,cha,113,89,NA,
96,20181113,3408,C,Nene Hilario,,0.0,"$3,200",hou,A,den,109,99,NA,
97,20181113,4572,PF/C,Dewayne Dedmon,,0.0,"$4,300",atl,A,gsw,103,110,NA,
