"David Nwaba",3600,CLE,SG/SF,LAL,38.60069,19.31,19.31
"Jordan Clarkson",5200,CLE,PG/SG,LAL,49.9865,22.8987,25.7
"Langston Galloway",3800,DET,PG/SG,HOU,38.96051,16.19619,19.49
"Stanley Johnson",3700,DET,SF/PF,HOU,26.01802,10.58904,13.37
"Isaiah Hartenstein",3300,HOU,PF,DET,8.23627,1.33084,6.79
"Gary Clark",3700,HOU,SF,DET,18.8015,3.038,15.5
"Gerald Green",3400,HOU,SG/SF,DET,13.03348,5.28772,6.52
"Jamal Murray",6800,DEN,PG/SG,MIN,62.15454,21.90888,34.02
"Juan Hernangomez",4700,DEN,SF/PF,MIN,42.72657,14.5134,21.99
"Gary Harris",5800,DEN,SG,MIN,49.77687,18.21105,31.13
"Eric Gordon",4700,HOU,SG/SF,DET,43.73699,18.17673,24.53
"Clint Capela",7600,HOU,C,DET,68.4105,22.68755,38.65
"Zaza Pachulia",3200,DET,C,HOU,19.0278,7.36126,9.61
"Jose Calderon",3000,DET,PG,HOU,14.97251,5.95455,7.49
"Chris Paul",8300,HOU,PG,DET,65.93345,20.68583,42.13
"James Harden",10900,HOU,PG/SG,DET,79.71894,21.4109,58.66
"P.J. Tucker",4300,HOU,SF/PF,DET,44.9775,18.99,22.5
"James Ennis",3900,HOU,SG/SF,DET,32.11724,13.71436,17.56
"Devin Harris",3200,DAL,PG/SG,BKN,21.1894,10.6,10.6
"Jalen Brunson",3400,DAL,PG,BKN,7.19982,1.09143,6.03
"Hamidou Diallo",3400,OKC,SG,GSW,9.28098,2.48032,6.74
"Russell Westbrook",10700,OKC,PG,GSW,75.17587,19.64106,57.43
"Raulzinho Neto",3000,UTA,PG,SAC,3.21839,1.48764,1.61
"Paul George",8900,OKC,SF/PF,GSW,66.75647,25.08968,40.73
"Jerami Grant",4400,OKC,SF/PF,GSW,38.97599,15.21534,21.31
"Dennis Schroder",6200,OKC,PG/SG,GSW,55.09374,24.13806,30.71
"Steven Adams",7400,OKC,C,GSW,53.03776,22.52992,34.24
"Ekpe Udoh",3000,UTA,C,SAC,3.41829,1.35774,1.71
"Thabo Sefolosha",3000,UTA,SF/PF,SAC,10.59288,5.12676,6.06
"Rudy Gobert",7800,UTA,C,SAC,61.94436,16.44153,39.81
"Derrick Favors",4500,UTA,PF/C,SAC,39.50268,16.275,26.04
"Jae Crowder",4400,UTA,SF/PF,SAC,40.74336,15.81024,20.64
"Dante Exum",3300,UTA,PG/SG,SAC,30.28485,12.3927,15.15
"Royce O'Neale",3000,UTA,SF,SAC,15.3216,6.3612,8.55
"Alec Burks",3000,UTA,SG,SAC,27.324,13.8,13.8
"Patrick Patterson",3000,OKC,PF/C,GSW,20.66966,8.75798,10.34
"Nerlens Noel",3400,OKC,C,GSW,19.6893,8.52702,10.02
"Damian Jones",3300,GSW,C,OKC,32.32383,16.17,16.17
"Quinn Cook",5300,GSW,PG,OKC,45.61718,22.82,22.82
"Shaun Livingston",3000,GSW,PG,OKC,24.44115,9.72514,12.83
"Jordan Bell",3300,GSW,PF,OKC,18.65067,7.82787,9.33
"Terrance Ferguson",3000,OKC,SF,GSW,21.398,14.814,16.46
"Damion Lee",3000,GSW,SG,OKC,26.55388,11.73474,14.02
"Kevon Looney",3700,GSW,PF/C,OKC,32.8776,12.48566,19.57
"Jonas Jerebko",4100,GSW,SF/PF,OKC,36.48216,13.88278,21.26
"Alex Abrines",3000,OKC,SG/SF,GSW,25.34732,12.68,12.68
"Raymond Felton",3100,OKC,PG/SG,GSW,7.3963,3.293,3.7
"Deonte Burton",3000,OKC,SG,GSW,1.6198,0.3172,1.3
"Andre Iguodala",3600,GSW,SG/SF,OKC,34.9232,11.8976,20.8
"Kevin Durant",10600,GSW,SF/PF,OKC,86.7845,26.20332,55.99
"Klay Thompson",6600,GSW,SG,OKC,55.11859,21.02011,36.43
"Joe Ingles",5300,UTA,SG/SF,SAC,55.24216,19.76388,30.22
"Donovan Mitchell",7200,UTA,PG/SG,SAC,60.984,21.3444,39.6
"Bryn Forbes",4100,SAS,PG/SG,MEM,33.41933,11.95936,19.67
"Omri Casspi",3000,MEM,SF/PF,SAS,6.45677,2.7132,3.23
"MarShon Brooks",3100,MEM,SG,SAS,15.86375,6.15125,8.75
"DeMar DeRozan",8400,SAS,SG/SF,MEM,65.81235,19.55265,40.65
"Rudy Gay",5300,SAS,SF/PF,MEM,39.75072,13.18857,26.43
"LaMarcus Aldridge",7700,SAS,PF/C,MEM,60.91458,22.76244,35.79
"Dante Cunningham",3900,SAS,SF/PF,MEM,30.90213,10.99575,16.29
"Wayne Selden",3000,MEM,SG,SAS,18.91054,9.46,9.46
"JaMychal Green",4100,MEM,SF/PF,SAS,34.89068,15.52272,17.72
"Garrett Temple",4200,MEM,SG/SF,SAS,42.07533,15.83076,22.11
"Mike Conley",7500,MEM,PG,SAS,66.13417,22.20952,38.03
"Kyle Anderson",4500,MEM,PG/SF,SAS,40.48244,12.7058,25.16
"Jaren Jackson",5600,MEM,PF,SAS,39.07926,10.44384,28.38
"Shelvin Mack",4000,MEM,PG,SAS,33.1058,13.60612,18.19
"Marc Gasol",7800,MEM,C,SAS,66.1262,23.989,41.72
"Derrick White",4000,SAS,PG,MEM,31.14442,13.44554,15.58
"Patty Mills",3700,SAS,PG/SG,MEM,31.4175,13.82725,17.75
"Marvin Bagley III",4600,SAC,PF,UTA,27.84638,4.3327,23.42
"Bogdan Bogdanovic",4100,SAC,SG/SF,UTA,38.0664,17.8092,20.4
"Frank Mason",3200,SAC,PG,UTA,21.3312,10.43532,12.12
"Justin Jackson",3200,SAC,SF,UTA,13.94523,6.31098,7.83
"Ricky Rubio",6500,UTA,PG,SAC,48.9665,16.3631,30.7
"Harry Giles",3000,SAC,PF,UTA,12.41316,1.9314,10.44
"Willie Cauley-Stein",5700,SAC,C,UTA,52.3413,19.6241,31.1
"Nemanja Bjelica",4300,SAC,SF/PF,UTA,46.566,15.73692,23.88
"Davis Bertans",3200,SAS,PF/C,MEM,16.47176,6.592,8.24
"Marco Belinelli",3700,SAS,SG/SF,MEM,28.72241,12.73588,16.67
"Jakob Poeltl",3100,SAS,C,MEM,22.48875,9.99,11.25
"De'Aaron Fox",6400,SAC,PG,UTA,51.39796,17.77542,35.06
"Iman Shumpert",3600,SAC,SG/SF,UTA,32.86192,13.7566,19.24
"Buddy Hield",5600,SAC,SG/SF,UTA,53.08578,19.9593,29.79
"Collin Sexton",5400,CLE,PG,LAL,34.46247,10.79771,26.53
"Lance Stephenson",3200,LAL,SG/SF,CLE,31.34432,12.51264,15.68
"Jonas Valanciunas",5600,TOR,C,ATL,49.95501,21.66633,24.99
"Serge Ibaka",6300,TOR,PF/C,ATL,54.72383,19.52787,32.71
"Pascal Siakam",6600,TOR,PF,ATL,63.20118,20.63194,36.26
"Fred VanVleet",4900,TOR,PG/SG,ATL,39.89117,17.42983,21.23
"Delon Wright",3600,TOR,PG/SG,ATL,29.9112,12.3291,15.45
"Malachi Richardson",3400,TOR,SG,ATL,12.61369,6.31,6.31
"C.J. Miles",3200,TOR,SG/SF,ATL,24.26775,10.01585,12.35
"OG Anunoby",3700,TOR,SF,ATL,34.5269,15.0315,18.22
"Danny Green",4600,TOR,SG/SF,ATL,41.3664,17.236,24.8
"Landry Shamet",3200,PHI,PG,NOP,14.13696,2.14304,11.84
"Mike Muscala",4000,PHI,PF/C,NOP,39.00049,19.51,19.51
"Furkan Korkmaz",3300,PHI,SG,NOP,15.31234,7.66,7.66
"Amir Johnson",3000,PHI,PF/C,NOP,10.44981,4.3659,5.67
"Kyle Lowry",8200,TOR,PG,ATL,74.67699,24.17729,44.69
"T.J. McConnell",3400,PHI,PG/SG,NOP,26.01034,11.4413,13.54
"Trae Young",6600,ATL,PG,TOR,45.0892,10.3428,33.8
"Kent Bazemore",5400,ATL,SG/SF,TOR,44.60218,13.0634,26.66
"Emmanuel Mudiay",4100,NYK,PG,BOS,31.08814,12.19296,19.54
"Justin Anderson",3000,ATL,SF/PF,TOR,10.8632,4.41632,5.92
"Tim Hardaway Jr.",7300,NYK,SG/SF,BOS,64.0276,23.78168,35.18
"Mario Hezonja",3400,NYK,SF/PF,BOS,31.15692,11.0305,16.97
"Enes Kanter",6200,NYK,C,BOS,52.04007,16.50537,33.21
"Noah Vonleh",4100,NYK,PF/C,BOS,37.05146,15.05919,22.51
"Vince Carter",3200,ATL,SG/SF,TOR,21.60919,9.48037,10.81
"Jeremy Lin",4000,ATL,PG/SG,TOR,32.65233,13.50447,18.03
"John Collins",4800,ATL,C,TOR,41.18153,13.83353,22.79
"Taurean Prince",5700,ATL,SF,TOR,49.8155,17.759,30.1
"Alex Len",4300,ATL,C,TOR,39.37284,13.98527,23.27
"Dewayne Dedmon",4200,ATL,PF/C,TOR,43.8379,18.4124,24.1
"DeAndre Bembry",3600,ATL,SF,TOR,27.70854,12.41079,15.69
"Kevin Huerter",3300,ATL,SG,TOR,11.51016,1.74484,9.64
"Joel Embiid",10800,PHI,C,NOP,77.92596,23.13768,54.57
"Wilson Chandler",3400,PHI,SF/PF,NOP,35.59497,13.7292,20.19
"Marvin Williams",3800,CHA,SF/PF,IND,41.61843,18.15612,21.31
"Nicolas Batum",4800,CHA,SG/SF,IND,43.09872,18.80235,26.67
"Jeremy Lamb",5400,CHA,SG/SF,IND,44.8692,16.0962,27.8
"Cody Zeller",4100,CHA,C,IND,43.78896,14.57044,25.88
"Miles Bridges",3900,CHA,SF,IND,24.09699,4.32123,18.87
"Malik Monk",3400,CHA,SG,IND,16.49716,7.56616,9.16
"Dwayne Bacon",3100,CHA,SG,IND,19.91262,9.40926,10.42
"Kemba Walker",9800,CHA,PG,IND,67.158,21.6111,43.05
"Doug McDermott",3200,IND,SF/PF,CHA,25.20739,12.61,12.61
"Thaddeus Young",4000,IND,SF/PF,CHA,33.64575,10.4411,19.85
"Bojan Bogdanovic",4800,IND,SG/SF,CHA,43.55904,18.67488,23.52
"Myles Turner",5300,IND,C,CHA,46.63275,18.16325,24.25
"Domantas Sabonis",6500,IND,PF/C,CHA,63.4071,27.4017,36.15
"Cory Joseph",3900,IND,PG,CHA,38.42078,15.62586,19.22
"Tyreke Evans",5400,IND,SG/SF,CHA,50.65684,18.3976,31.72
"Tony Parker",3600,CHA,PG,IND,35.39456,17.84,17.84
"Bismack Biyombo",3000,CHA,C,IND,15.77211,6.44613,7.89
"Darius Miller",3100,NOP,SF/PF,PHI,26.24687,13.13,13.13
"Ian Clark",3200,NOP,PG/SG,PHI,18.61107,9.51,9.51
"Frank Jackson",3000,NOP,PG,PHI,11.60464,1.8056,9.76
"Ben Simmons",8600,PHI,PG/SF,NOP,63.8144,17.7216,41.6
"Jimmy Butler",7100,PHI,SG/SF,NOP,60.7158,20.087,37.9
"J.J. Redick",5200,PHI,SG/SF,NOP,43.2216,17.802,27.6
"Julius Randle",7000,NOP,PF/C,PHI,55.62644,24.75974,33.19
"Anthony Davis",11400,NOP,PF/C,PHI,101.92279,30.06693,58.61
"Aaron Holiday",3300,IND,PG,CHA,22.22864,4.35296,17.84
"Frank Kaminsky",3000,CHA,PF/C,IND,13.92664,5.99144,7.28
"Jrue Holiday",8100,NOP,PG/SG,PHI,66.08724,19.65204,41.46
"E'Twaun Moore",5000,NOP,SG/SF,PHI,42.04538,15.3881,23.14
"Nikola Mirotic",6900,NOP,SF/PF,PHI,69.5804,24.9402,39.4
"Wesley Johnson",3300,NOP,SF/PF,PHI,26.4627,12.84525,14.85
"Kevin Knox",4000,NYK,SF,BOS,16.84592,3.29888,13.52
"Trey Burke",4200,NYK,PG/SG,BOS,42.81858,18.61398,21.42
"Meyers Leonard",3100,POR,C,MIL,32.16391,13.09726,16.09
"Nik Stauskas",3000,POR,SG/SF,MIL,16.3012,6.7313,8.3
"Zach Collins",3300,POR,PF,MIL,29.46384,12.90702,16.59
"Wade Baldwin",3000,POR,PG,MIL,6.43678,3.22,3.22
"Eric Bledsoe",6700,MIL,PG/SG,POR,56.09439,19.96137,32.67
"Khris Middleton",7000,MIL,SG/SF,POR,68.48037,25.74747,35.91
"Malcolm Brogdon",4900,MIL,PG/SG,POR,42.34644,16.5927,23.37
"Evan Turner",4100,POR,SG/SF,MIL,33.6651,15.6538,18.86
"Jusuf Nurkic",6700,POR,C,MIL,59.55978,21.77874,39.03
"Cameron Payne",3100,CHI,PG/SG,PHO,3.17841,1.37853,1.59
"Cristiano Felicio",3000,CHI,C,PHO,3.35832,1.44816,1.68
"Damian Lillard",9200,POR,PG,MIL,64.46367,20.75876,42.89
"C.J. McCollum",6400,POR,PG/SG,MIL,53.15205,19.09995,33.45
"Al-Farouq Aminu",4500,POR,SF/PF,MIL,45.97497,19.27817,25.67
"Jake Layman",3100,POR,PF,MIL,14.943,6.222,8.5
"Giannis Antetokounmpo",11200,MIL,SF/PF,POR,78.694,24.67619,56.21
"Brook Lopez",5300,MIL,C,POR,45.0495,16.85232,25.38
"Kyle Kuzma",5200,LAL,SF/PF,CLE,39.7647,14.42445,25.99
"LeBron James",11600,LAL,SF/PF,CLE,79.10289,20.89411,52.63
"JaVale McGee",5700,LAL,C,CLE,45.9004,16.92068,27.16
"Josh Hart",4000,LAL,SG,CLE,43.22542,17.3469,21.82
"Tyson Chandler",3300,LAL,C,CLE,40.1799,20.1,20.1
"Kentavious Caldwell-Pope",3500,LAL,SG/SF,CLE,34.40279,15.00712,17.21
"Brandon Ingram",5900,LAL,SG/SF,CLE,55.49136,19.02208,30.88
"Lonzo Ball",5600,LAL,PG,CLE,40.78122,13.13688,25.86
"Pat Connaughton",3700,MIL,SG/SF,POR,29.20539,11.2497,14.61
"Ersan Ilyasova",3400,MIL,PF/C,POR,32.03475,12.23145,17.65
"Tony Snell",3100,MIL,SG/SF,POR,19.95002,9.00196,9.98
"Thon Maker",3000,MIL,PF/C,POR,17.17141,6.9579,8.59
"Seth Curry",3000,POR,PG/SG,MIL,24.742,9.591,13.9
"Sterling Brown",3000,MIL,SG,POR,14.33283,7.17,7.17
"Robin Lopez",3000,CHI,C,PHO,32.52373,16.27,16.27
"Shaquille Harrison",3700,CHI,PG,PHO,26.45528,10.8958,13.88
"Marcus Smart",3800,BOS,PG/SG,NYK,36.22188,13.71684,18.12
"Terry Rozier",4100,BOS,PG/SG,NYK,32.6689,14.41275,17.47
"Al Horford",5900,BOS,PF/C,NYK,50.688,16.896,32
"Marcus Morris",5000,BOS,SF/PF,NYK,43.96032,18.50112,23.04
"Aron Baynes",3300,BOS,C,NYK,17.36126,7.9292,9.22
"Devin Booker",8700,PHO,PG/SG,CHI,74.45196,24.90088,41.78
"Daniel Theis",3000,BOS,PF/C,NYK,15.54708,7.09758,7.86
"Jayson Tatum",6200,BOS,SF/PF,NYK,46.21144,16.0628,30.89
"Gordon Hayward",5500,BOS,SG/SF,NYK,54.24188,18.60362,32.02
"Mitchell Robinson",3500,NYK,C,BOS,18.47818,3.61852,14.83
"Frank Ntilikina",3300,NYK,PG,BOS,29.5003,13.6904,15.7
"Allonzo Trier",3900,NYK,PG,BOS,15.16382,2.96948,12.17
"Damyean Dotson",3300,NYK,SG,BOS,6.13693,2.58494,3.07
"Jaylen Brown",4300,BOS,SG/SF,NYK,36.6707,14.87585,20.35
"Kyrie Irving",9000,BOS,PG,NYK,66.08928,21.96096,41.28
"Mikal Bridges",4000,PHO,SF,CHI,22.86743,3.88953,18.79
"Trevor Ariza",5100,PHO,SF/PF,CHI,39.9126,12.6936,25.8
"Justin Holiday",4600,CHI,SG/SF,PHO,45.14432,16.92912,27.13
"Zach LaVine",7900,CHI,PG/SG,PHO,69.13454,25.21676,42.31
"Jabari Parker",6000,CHI,SF/PF,PHO,50.879,16.27515,30.65
"Wendell Carter",5500,CHI,C,PHO,39.98322,12.52746,30.78
"Chandler Hutchison",3200,CHI,SG,PHO,14.15571,2.28732,11.67
"Antonio Blakeney",3200,CHI,PG,PHO,34.50362,14.45592,17.98
"Ryan Arcidiacono",3800,CHI,PG,PHO,39.17375,13.1461,20.35
"Troy Daniels",3000,PHO,SG,CHI,3.27836,1.56128,1.64
"Deandre Ayton",6900,PHO,C,CHI,43.06963,7.32573,35.39
"TJ Warren",6700,PHO,SF/PF,CHI,53.01114,20.02182,34.58
"Isaiah Canaan",3800,PHO,PG,CHI,37.40468,16.14546,20.62
"Richaun Holmes",3200,PHO,PF/C,CHI,31.92403,11.179,15.97
"Jamal Crawford",3000,PHO,PG/SG,CHI,22.46876,11.24,11.24
"Josh Jackson",3400,PHO,SF,CHI,21.60432,8.25552,12.96
"Darren Collison",5200,IND,PG,CHA,36.05769,13.64769,22.41
