"Josh Jackson",3300,PHO,SF,LAC,26.6396,11.9756,18.8
"Jamal Crawford",3400,PHO,PG/SG,LAC,26.8164,15.28,15.28
"Trevor Ariza",5300,PHO,SF/PF,LAC,35.67595,13.34796,27.13
"Mikal Bridges",3500,PHO,SG/SF,LAC,18.52928,3.70944,17.92
"Meyers Leonard",4000,POR,C,ORL,31.3502,14.87992,18.28
"Nik Stauskas",3000,POR,SG/SF,ORL,12.17463,5.75757,7.41
"Jarell Martin",3200,ORL,PF/C,POR,16.02566,8.58011,10.13
"Devin Booker",8800,PHO,PG/SG,LAC,65.448,25.7472,43.2
"Shai Gilgeous-Alexander",5000,LAC,PG/SG,PHO,27.2688,10.0529,24.7
"Avery Bradley",3800,LAC,SG,PHO,26.7764,11.33412,18.34
"Mike Scott",3500,LAC,SF/PF,PHO,23.48825,13.90025,11.75
"Milos Teodosic",3000,LAC,PG,PHO,8.14776,4.08,4.08
"Troy Daniels",3000,PHO,SG,LAC,14.42134,7.78736,8.18
"Elie Okobo",3000,PHO,PG,LAC,6.56139,1.20065,6.49
"Patrick Beverley",4400,LAC,PG/SG,PHO,28.98772,15.98,15.98
"Lou Williams",5700,LAC,PG/SG,PHO,40.34712,16.69443,26.97
"Danilo Gallinari",6200,LAC,SF/PF,PHO,42.95408,17.23104,30.88
"Tobias Harris",8400,LAC,SF/PF,PHO,50.64819,20.38885,38.11
"Marcin Gortat",3600,LAC,C,PHO,20.33427,8.45724,14.19
"Montrezl Harrell",7200,LAC,PF/C,PHO,58.43037,30.23994,38.67
"Seth Curry",3000,POR,PG/SG,ORL,27.9973,14.62,14.62
"Zach Collins",4000,POR,PF/C,ORL,26.71104,13.14684,17.39
"Matthew Dellavedova",3100,MIL,PG/SG,CHI,9.0112,5.12,5.12
"Thon Maker",3000,MIL,PF/C,CHI,8.62436,4.0662,5.02
"D.J. Augustin",4300,ORL,PG,POR,39.05376,12.82648,23.93
"Evan Fournier",5500,ORL,SG/SF,POR,36.76776,15.25776,28.68
"Jonathon Simmons",3200,ORL,SG/SF,POR,34.26864,14.73168,22.56
"Tony Snell",3000,MIL,SG/SF,CHI,8.4487,4.3747,4.85
"Sterling Brown",3100,MIL,SG/SF,CHI,8.21975,4.27,4.27
"Brook Lopez",4800,MIL,C,CHI,33.71106,14.83376,22.34
"Ersan Ilyasova",3300,MIL,PF/C,CHI,29.05128,13.05612,18.84
"Pat Connaughton",3700,MIL,SG/SF,CHI,28.3768,12.166,15.8
"Donte DiVincenzo",3200,MIL,PG/SG,CHI,8.2418,1.46972,8.12
"Nikola Vucevic",8300,ORL,C,POR,59.7884,22.60405,45.85
"Terrence Ross",4400,ORL,SG/SF,POR,34.50492,19.01337,22.29
"Maurice Harkless",3200,POR,SF/PF,ORL,24.39828,10.50786,15.66
"Al-Farouq Aminu",4600,POR,SF/PF,ORL,36.76128,17.7608,23.84
"Jusuf Nurkic",6800,POR,C,ORL,49.08228,20.95392,37.96
"Evan Turner",4100,POR,SG/SF,ORL,28.53108,16.08256,19.33
"C.J. McCollum",7200,POR,PG/SG,ORL,44.944,19.63968,33.92
"Damian Lillard",9000,POR,PG,ORL,58.64418,22.06596,45.78
"Jonathan Isaac",3700,ORL,SF/PF,POR,42.43498,23.24315,25.97
"Jerian Grant",3000,ORL,PG,POR,23.56421,12.58949,14.29
"Mohamed Bamba",3500,ORL,C,POR,15.93336,2.9156,15.76
"Wesley Iwundu",3000,ORL,SG/SF,POR,13.75312,6.88,6.88
"John Wall",9100,WAS,PG,NOP,53.15332,18.50244,47.08
"Alex Abrines",3000,OKC,SG/SF,CLE,14.23461,7.41,7.41
"Jeremy Lamb",6400,CHA,SG/SF,ATL,41.59917,17.97495,30.21
"Kemba Walker",9300,CHA,PG,ATL,64.74381,24.23643,48.57
"Nicolas Batum",4800,CHA,SG/SF,ATL,35.61225,18.4885,25.75
"Marvin Williams",4500,CHA,SF/PF,ATL,41.51672,21.20692,24.92
"Cody Zeller",4100,CHA,C,ATL,33.0624,12.90352,22.96
"Justin Anderson",3000,ATL,SF/PF,CHA,3.7412,1.80715,2.35
"Omari Spellman",3300,ATL,PF/C,CHA,13.47048,3.10368,12.72
"Kent Bazemore",4900,ATL,SG/SF,CHA,39.78463,19.53686,26.33
"DeAndre Bembry",4200,ATL,SG/SF,CHA,28.32221,15.9348,18.97
"Jeremy Lin",5000,ATL,PG/SG,CHA,33.8173,16.12925,21.65
"Alex Len",3600,ATL,C,CHA,26.93232,13.90362,19.02
"Tony Parker",3600,CHA,PG,ATL,33.18294,19.74,19.74
"Malik Monk",3300,CHA,PG/SG,ATL,29.3376,15.7575,19.1
"Rudy Gobert",7700,UTA,C,BKN,53.6762,19.03275,38.45
"Derrick Favors",4800,UTA,PF/C,BKN,33.88365,15.77475,25.65
"Jae Crowder",4600,UTA,SF/PF,BKN,37.59372,16.98138,22.14
"Royce O'Neale",3700,UTA,SF,BKN,16.1102,8.0987,10.9
"Dante Exum",3400,UTA,PG/SG,BKN,26.38935,12.00069,15.21
"Joe Ingles",5900,UTA,SG/SF,BKN,42.40939,18.72404,28.03
"Donovan Mitchell",7300,UTA,PG/SG,BKN,47.22191,19.94376,36.13
"Michael Kidd-Gilchrist",3800,CHA,SF/PF,ATL,25.53201,13.14306,15.39
"Miles Bridges",3400,CHA,SF/PF,ATL,12.16985,2.17019,11.99
"Frank Kaminsky",3300,CHA,PF/C,ATL,9.32544,4.74624,5.76
"Ricky Rubio",6900,UTA,PG,BKN,40.4928,16.2032,30.4
"Dewayne Dedmon",4000,ATL,PF/C,CHA,32.5941,13.7445,23.1
"John Collins",6100,ATL,PF/C,CHA,50.72165,20.15902,32.41
"Mitchell Robinson",3200,NYK,C,PHI,13.29465,2.43275,13.15
"Frank Ntilikina",3400,NYK,PG/SF,PHI,12.5832,6.82864,7.84
"Kevin Knox",3400,NYK,SF/PF,PHI,10.93902,2.0017,10.82
"Damyean Dotson",3000,NYK,SG/SF,PHI,18.86685,9.2199,10.95
"Ben Simmons",8700,PHI,PG/SF,NYK,53.7966,17.8486,41.8
"Allonzo Trier",3800,NYK,SG,PHI,19.90659,3.64265,19.69
"Trey Burke",4900,NYK,PG/SG,PHI,28.18998,14.23422,16.38
"Tim Hardaway Jr.",6600,NYK,SG/SF,PHI,53.3676,23.30328,34.32
"Mario Hezonja",3200,NYK,SF/PF,PHI,24.44442,10.47618,15.73
"Noah Vonleh",5700,NYK,PF/C,PHI,40.81046,19.31262,29.53
"Enes Kanter",6800,NYK,C,PHI,50.28936,18.84432,37.84
"J.J. Redick",5200,PHI,SG/SF,NYK,38.87442,18.6147,28.86
"Jimmy Butler",7800,PHI,SG/SF,NYK,50.66,19.7425,37.25
"Amir Johnson",3000,PHI,PF/C,NYK,6.04862,2.9722,3.86
"Trae Young",6600,ATL,PG,CHA,39.96623,12.55984,34.13
"Kevin Huerter",3300,ATL,SG/SF,CHA,18.18563,5.71504,15.53
"Taurean Prince",5100,ATL,SF,CHA,38.58592,16.55264,27.68
"Furkan Korkmaz",3000,PHI,SG/SF,NYK,9.18456,4.62,4.62
"T.J. McConnell",3200,PHI,PG/SG,NYK,23.15424,12.04704,14.24
"Wilson Chandler",3600,PHI,SF/PF,NYK,34.05,15.8673,22.7
"Joel Embiid",11200,PHI,C,NYK,70.26345,24.46209,57.83
"Mike Muscala",3500,PHI,PF/C,NYK,32.81975,17.75,17.75
"Landry Shamet",3200,PHI,PG/SG,NYK,15.1032,3.18768,13.92
"Alec Burks",4100,UTA,SG,BKN,23.76048,14.16,14.16
"Thabo Sefolosha",3100,UTA,SF/PF,BKN,3.28526,1.83992,2.18
"Cedi Osman",4900,CLE,SF/PF,OKC,31.72994,11.81543,25.63
"Rodney Hood",4600,CLE,SG/SF,OKC,42.8264,17.1788,26.8
"Larry Nance",5300,CLE,PF/C,OKC,53.52382,22.36871,36.61
"Tristan Thompson",6300,CLE,C,OKC,48.84873,21.27111,35.63
"Jordan Clarkson",5100,CLE,PG/SG,OKC,40.18298,23.89,23.89
"Collin Sexton",5700,CLE,PG,OKC,25.07264,2.97472,26.56
"Isaiah Hartenstein",3200,HOU,PF/C,DAL,5.63957,1.07212,5.47
"P.J. Tucker",4400,HOU,SF/PF,DAL,41.21156,17.99408,21.32
"Clint Capela",8200,HOU,C,DAL,71.37843,36.32301,43.71
"Gary Clark",3400,HOU,SF/PF,DAL,13.84633,2.63228,13.43
"Gerald Green",3300,HOU,SG/SF,DAL,17.05035,7.98835,9.85
"Kyle Korver",3500,CLE,SG/SF,OKC,31.05284,14.24228,17.96
"Andrew Harrison",3200,CLE,PG,OKC,12.63182,6.12065,7.51
"Dennis Schroder",6000,OKC,PG/SG,CLE,49.5261,26.44629,32.37
"Nerlens Noel",3300,OKC,C,CLE,24.4276,12.01612,14.12
"Patrick Patterson",3000,OKC,PF/C,CLE,11.82139,5.73755,6.79
"Deonte Burton",3000,OKC,PG/SG,CLE,9.2974,1.65796,9.16
"Steven Adams",6700,OKC,C,CLE,48.28364,23.67824,35.66
"Jerami Grant",4300,OKC,SF/PF,CLE,38.44728,16.47399,23.91
"Ante Zizic",3100,CLE,C,OKC,13.17341,6.59,6.59
"Russell Westbrook",10900,OKC,PG,CLE,65.59578,19.81356,58.62
"Timothe Luwawu-Cabarrot",3200,OKC,SG/SF,CLE,21.5657,11.01022,13.78
"Paul George",8900,OKC,SF/PF,CLE,60.05703,26.43885,42.99
"James Ennis",3700,HOU,SG/SF,DAL,29.65385,14.89367,19.07
"Eric Gordon",5800,HOU,SG/SF,DAL,38.44376,18.03208,26.44
"DeMarre Carroll",3500,BKN,SF/PF,UTA,28.39029,12.90012,16.71
"Spencer Dinwiddie",6200,BKN,PG/SG,UTA,46.42414,20.63956,29.74
"Jared Dudley",3100,BKN,SF/PF,UTA,13.92523,6.82594,7.81
"Ed Davis",3500,BKN,PF/C,UTA,30.05415,12.28815,16.45
"Shabazz Napier",3200,BKN,PG/SG,UTA,22.632,9.9999,12.3
"Jarrett Allen",5500,BKN,C,UTA,39.72774,17.49981,28.83
"Rondae Hollis-Jefferson",5200,BKN,PF/C,UTA,38.45976,16.31016,25.17
"Raul Neto",3200,UTA,PG,BKN,10.86008,5.10286,5.74
"D'Angelo Russell",7600,BKN,PG/SG,UTA,50.96892,18.5922,37.56
"Allen Crabbe",3800,BKN,SG/SF,UTA,30.02512,12.39102,18.86
"Joe Harris",4100,BKN,SG/SF,UTA,30.31182,13.88772,20.79
"Dennis Smith Jr.",5200,DAL,PG,HOU,35.52484,14.25634,25.78
"Wesley Matthews",4500,DAL,SG/SF,HOU,35.23016,14.52888,23.74
"Maxi Kleber",3200,DAL,PF,HOU,20.99925,10.506,12.75
"Devin Harris",3400,DAL,PG/SG,HOU,19.65359,11.11,11.11
"Chris Paul",7900,HOU,PG,DAL,55.2615,20.40105,41.55
"James Harden",11600,HOU,PG/SG,DAL,68.98815,21.80145,59.73
"Dwight Powell",3300,DAL,PF/C,HOU,20.45064,10.42272,13.16
"Dorian Finney-Smith",3800,DAL,SF/PF,HOU,19.73694,9.98874,12.66
"Harrison Barnes",6300,DAL,SF/PF,HOU,35.72296,16.20712,28.04
"Luka Doncic",7400,DAL,SG/SF,HOU,36.48986,7.30503,35.29
"DeAndre Jordan",7100,DAL,C,HOU,43.71,21.18525,35.25
"J.J. Barea",5000,DAL,PG/SG,HOU,33.31272,16.01488,22.12
"Emmanuel Mudiay",4700,NYK,PG,PHI,27.972,12.90856,20.72
