"Shaun Livingston",3000,GSW,PG,LAC,25.49272,9.89076,12.98
"Jonas Jerebko",3300,GSW,SF/PF,LAC,30.02498,11.59544,15.02
"Andre Iguodala",3800,GSW,SG/SF,LAC,27.40635,8.9082,15.15
"Damian Jones",3200,GSW,C,LAC,24.90754,8.75938,12.46
"Quinn Cook",5000,GSW,PG,LAC,46.58706,16.50132,27.78
"Klay Thompson",6900,GSW,SG,LAC,54.35475,19.865,34.25
"Kevin Durant",11000,GSW,SF/PF,LAC,83.8736,28.74878,55.18
"Draymond Green",8000,GSW,PF/C,LAC,51.96464,15.77498,35.69
"Jordan Bell",4000,GSW,PF,LAC,14.7668,6.4296,7.6
"Patrick Beverley",4100,LAC,PG/SG,GSW,38.46952,14.31212,22.79
"Shai Gilgeous-Alexander",4200,LAC,PG,GSW,33.04212,5.33904,27.24
"Mike Scott",3200,LAC,SF/PF,GSW,26.72663,15.81671,13.37
"Luc Mbah a Moute",3000,LAC,SF/PF,GSW,24.84757,10.15531,12.43
"Boban Marjanovic",4600,LAC,C,GSW,4.67766,2.34,2.34
"Montrezl Harrell",5600,LAC,PF/C,GSW,51.01767,22.45122,28.71
"Lou Williams",6100,LAC,PG/SG,GSW,52.5888,18.49572,29.88
"Avery Bradley",3500,LAC,SG,GSW,32.1266,11.5566,18.7
"Danilo Gallinari",5600,LAC,SF/PF,GSW,53.95528,18.40284,32.98
"Tobias Harris",7000,LAC,SF/PF,GSW,60.67566,20.7687,38.82
"Marcin Gortat",3300,LAC,C,GSW,26.6388,9.4168,15.8
"Troy Williams",3400,SAC,SG,SAS,20.16548,8.52748,10.58
"Justin Jackson",3400,SAC,SF,SAS,27.1722,12.23508,15.18
"Dante Cunningham",3300,SAS,SF/PF,SAC,16.60375,6.48425,9.25
"LaMarcus Aldridge",8100,SAS,PF/C,SAC,68.72676,25.72206,40.38
"Bryn Forbes",4100,SAS,PG/SG,SAC,44.7776,22.4,22.4
"Davis Bertans",4200,SAS,PF/C,SAC,43.19898,18.07857,22.57
"Rudy Gay",6500,SAS,SF/PF,SAC,46.87904,15.8002,30.68
"DeMar DeRozan",9300,SAS,SG/SF,SAC,69.06096,21.0393,43.38
"Antonio Blakeney",3500,CHI,PG,DAL,42.08367,17.63172,21.93
"Robin Lopez",3000,CHI,C,DAL,13.5932,6.8,6.8
"Shaquille Harrison",3300,CHI,PG,DAL,21.38532,8.8077,11.22
"Derrick White",4300,SAS,PG,SAC,55.7232,24.71976,29.64
"Patty Mills",4400,SAS,PG/SG,SAC,34.6474,14.9362,19.1
"Marco Belinelli",4200,SAS,SG/SF,SAC,29.13845,11.9691,17.05
"Willie Cauley-Stein",6200,SAC,C,SAS,59.89032,21.00384,36.72
"Bogdan Bogdanovic",4000,SAC,SG/SF,SAS,33.34208,14.8344,17.66
"Marvin Bagley III",4400,SAC,PF,SAS,20.63313,3.33396,17.01
"Frank Mason",3500,SAC,PG,SAS,18.3534,8.95362,10.14
"Nemanja Bjelica",5700,SAC,SF/PF,SAS,45.23792,15.7339,23.66
"Iman Shumpert",3900,SAC,SG/SF,SAS,30.98658,12.8664,17.87
"Jakob Poeltl",3100,SAS,C,SAC,14.17291,6.28883,7.09
"De'Aaron Fox",7100,SAC,PG,SAS,53.85933,19.03104,37.17
"Buddy Hield",6600,SAC,SG/SF,SAS,64.965,25.2174,36.6
"Mike Conley",6900,MEM,PG,UTA,69.84534,22.96394,39.73
"Ekpe Udoh",3000,UTA,C,MEM,3.17361,1.28281,1.63
"Kawhi Leonard",8700,TOR,SG/SF,NOP,73.9632,22.0248,45.6
"Pascal Siakam",5900,TOR,PF,NOP,44.5302,14.9472,25.95
"Serge Ibaka",6000,TOR,PF/C,NOP,45.36948,15.71856,27.48
"Jonas Valanciunas",5300,TOR,C,NOP,50.23487,23.1196,25.13
"Danny Green",4300,TOR,SG/SF,NOP,37.01432,15.21016,21.98
"Kyle Lowry",8400,TOR,PG,NOP,74.8731,24.73245,45.05
"Julius Randle",6600,NOP,PF/C,TOR,64.81092,28.84782,38.67
"Ian Clark",3400,NOP,PG/SG,TOR,20.29409,10.37,10.37
"Darius Miller",3200,NOP,SF/PF,TOR,23.50824,11.76,11.76
"Wesley Johnson",3600,NOP,SF/PF,TOR,30.60469,15.31,15.31
"OG Anunoby",3500,TOR,SF,NOP,29.46526,14.5926,14.74
"C.J. Miles",3200,TOR,SG/SF,NOP,15.88125,6.65775,8.25
"Markelle Fultz",4600,PHI,PG/SG,MIA,35.07525,12.33758,22.27
"J.J. Redick",5300,PHI,SG/SF,MIA,44.93138,17.59293,28.33
"Landry Shamet",3400,PHI,PG,MIA,21.97692,5.87328,15.96
"Joel Embiid",10100,PHI,C,MIA,79.0992,23.67483,54.93
"Ben Simmons",9000,PHI,PG/SF,MIA,67.87272,18.5385,43.62
"Cheick Diallo",3700,NOP,PF,TOR,27.34632,12.27096,13.68
"Delon Wright",3300,TOR,PG/SG,NOP,31.26436,13.40348,15.64
"Fred VanVleet",4000,TOR,PG/SG,NOP,44.15204,18.32552,23.08
"Tim Frazier",3300,NOP,PG/SG,TOR,26.32683,10.90476,13.17
"Frank Jackson",3100,NOP,PG,TOR,3.30542,0.5143,2.78
"Anthony Davis",11600,NOP,PF/C,TOR,96.89708,28.58436,55.72
"E'Twaun Moore",4700,NOP,SG/SF,TOR,41.37309,15.14205,22.77
"Jonathon Simmons",3300,ORL,SG/SF,WAS,26.09152,11.91008,14.56
"Mohamed Bamba",4100,ORL,C,WAS,22.20372,4.34808,17.82
"Jarell Martin",3000,ORL,PF/C,WAS,23.52819,10.74416,12.67
"Khem Birch",3000,ORL,PF,WAS,6.29596,2.70475,3.49
"Jerian Grant",3700,ORL,PG,WAS,36.87858,16.69221,18.99
"Terrence Ross",5100,ORL,SG/SF,WAS,43.44906,20.35258,23.86
"Evan Fournier",6700,ORL,SG/SF,WAS,51.01005,18.04712,33.67
"Wesley Iwundu",3000,ORL,SG,WAS,19.9395,6.9841,10.55
"Aaron Gordon",7800,ORL,SF/PF,WAS,53.40804,19.37316,35.16
"Nikola Vucevic",8500,ORL,C,WAS,60.26223,19.37983,39.31
"John Wall",8600,WAS,PG,ORL,64.95776,19.64528,49.36
"Bradley Beal",7100,WAS,SG,ORL,76.74771,28.59721,41.87
"Austin Rivers",3400,WAS,PG/SG,ORL,32.856,14.4744,17.76
"Tomas Satoransky ",3000,WAS,PG/SG,ORL,17.67568,7.39552,9.68
"Ian Mahinmi",3400,WAS,C,ORL,17.43128,7.87416,8.72
"Jrue Holiday",8200,NOP,PG/SG,TOR,63.02676,18.74196,39.54
"Jeff Green",4000,WAS,SF/PF,ORL,31.047,12.27732,15.72
"Kelly Oubre",4300,WAS,SG/SF,ORL,39.74012,16.28172,19.88
"Otto Porter",5000,WAS,SF/PF,ORL,47.197,18.3665,27.25
"Markieff Morris",4400,WAS,SF/PF,ORL,43.59075,14.05012,25.27
"Dwight Howard",6100,WAS,C,ORL,58.74574,18.16621,35.69
"Wilson Chandler",3500,PHI,SF/PF,MIA,31.94402,12.92782,15.98
"Mike Muscala",3500,PHI,PF/C,MIA,36.48175,18.25,18.25
"Steven Adams",6700,OKC,C,PHO,62.78766,26.15496,39.39
"Nerlens Noel",3500,OKC,C,PHO,32.7836,14.022,16.4
"Alex Abrines",3400,OKC,SG/SF,PHO,37.1814,18.6,18.6
"Patrick Patterson",3100,OKC,PF/C,PHO,28.42578,12.57048,14.22
"Jerami Grant",4800,OKC,SF/PF,PHO,50.895,18.63,27
"Paul George",9700,OKC,SF/PF,PHO,73.964,27.962,45.1
"Josh Jackson",3400,PHO,SF,OKC,27.8389,10.7047,16.7
"Richaun Holmes",3400,PHO,PF/C,OKC,35.80824,12.07362,17.94
"Dennis Schroder",7300,OKC,PG/SG,PHO,59.07383,17.85953,37.13
"Terrance Ferguson",3300,OKC,SF,PHO,32.912,11.288,17
"Hamidou Diallo",3100,OKC,SG,PHO,11.32942,1.83064,9.34
"Raymond Felton",3700,OKC,PG/SG,PHO,34.84257,15.49527,17.43
"Dante Exum",3700,UTA,PG/SG,MEM,28.52573,11.25903,14.27
"Royce O'Neale",3500,UTA,SF,MEM,22.52448,9.62928,12.96
"Alec Burks",3800,UTA,SG,MEM,17.696,8.96,8.96
"Georges Niang",3100,UTA,PF,MEM,14.00256,6.3712,7.04
"Jae Crowder",5200,UTA,SF/PF,MEM,49.58551,19.04461,24.83
"Rudy Gobert",7900,UTA,C,MEM,60.93462,18.36945,37.11
"Ricky Rubio",6000,UTA,PG,MEM,48.78048,16.58163,31.11
"Donovan Mitchell",7700,UTA,PG/SG,MEM,63.96542,22.95768,41.59
"Joe Ingles",5900,UTA,SG/SF,MEM,53.0796,19.91976,29.82
"Derrick Favors",4300,UTA,PF/C,MEM,33.97044,13.4439,21.86
"Elie Okobo",3300,PHO,PG,OKC,12.45253,2.60217,9.97
"Ryan Anderson",3100,PHO,PF/C,OKC,22.20889,11.11,11.11
"Rodney McGruder",5700,MIA,SG/SF,PHI,42.94492,14.65152,23.48
"Justise Winslow",5500,MIA,PG/SF,PHI,48.97752,15.29199,26.97
"Hassan Whiteside",8200,MIA,C,PHI,58.87986,18.83202,39.73
"Tyler Johnson",4200,MIA,PG/SG,PHI,40.93686,15.58656,22.14
"Josh Richardson",7200,MIA,SG/SF,PHI,61.54681,20.64478,35.23
"Goran Dragic",5800,MIA,PG,PHI,50.75056,18.8258,31.64
"Amir Johnson",3300,PHI,PF/C,MIA,21.7375,9.05925,11.75
"T.J. McConnell",3800,PHI,PG/SG,MIA,23.07567,10.27617,12.19
"Jonah Bolden",3000,PHI,PF,MIA,3.97474,0.77836,3.19
"Furkan Korkmaz",3500,PHI,SG,MIA,19.85007,9.93,9.93
"Kelly Olynyk",4100,MIA,PF/C,PHI,28.04952,13.43239,16.01
"Bam Adebayo",4000,MIA,C,PHI,23.89807,12.19036,13.79
"Trevor Ariza",4900,PHO,SF/PF,OKC,35.19936,11.34,22.68
"TJ Warren",5500,PHO,SF/PF,OKC,44.44803,16.83153,29.07
"Deandre Ayton",6800,PHO,C,OKC,33.6663,3.39696,30.33
"Mikal Bridges",3600,PHO,SF,OKC,17.77327,3.71403,14.23
"Devin Booker",7900,PHO,PG/SG,OKC,72.07008,24.26684,40.58
"Isaiah Canaan",4200,PHO,PG,OKC,35.4522,13.30008,22.02
"Wayne Ellington",3800,MIA,SG/SF,PHI,41.11943,16.57942,20.57
"Derrick Jones",3200,MIA,SF,PHI,13.71314,6.86,6.86
"Deandre Ayton",6800,PHI,C,MIA,36.1416,3.64672,32.56
"D.J. Augustin",4900,ORL,PG,WAS,42.45856,11.89992,22.16
