"Spencer Dinwiddie",5700,BKN,PG/SG,WAS,53.71137,20.88279,29.79
"Ed Davis",4300,BKN,PF/C,WAS,26.82789,10.0418,13.57
"Jarrett Allen",5100,BKN,C,WAS,41.9575,15.492,25.82
"Jared Dudley",3300,BKN,SF/PF,WAS,23.392,9.452,13.6
"D'Angelo Russell",6600,BKN,PG/SG,WAS,61.16535,18.63018,37.41
"Allen Crabbe",3700,BKN,SG/SF,WAS,43.00473,14.90466,22.79
"Joe Harris",4400,BKN,SG/SF,WAS,38.01438,14.78952,22.14
"DeMarre Carroll",4000,BKN,SF/PF,WAS,39.14442,15.80451,19.83
"Shabazz Napier",3500,BKN,PG/SG,WAS,20.92953,8.54352,10.47
"Kelly Oubre",4100,WAS,SG/SF,BKN,36.48175,14.94675,18.25
"Jeff Green",4300,WAS,SF/PF,BKN,31.6,12.496,16
"Austin Rivers",3400,WAS,PG/SG,BKN,27.5465,12.13535,14.89
"Dwight Howard",5700,WAS,C,BKN,56.77054,17.55541,34.49
"Markieff Morris",4500,WAS,SF/PF,BKN,42.00375,13.5386,24.35
"John Wall",9500,WAS,PG,BKN,62.33892,18.85326,47.37
"Bradley Beal",8100,WAS,SG,BKN,73.17336,27.26536,39.92
"Otto Porter",5200,WAS,SF/PF,BKN,42.5206,16.5467,24.55
"Semi Ojeleye",3000,BOS,PF,TOR,3.95802,1.98,1.98
"Aron Baynes",3400,BOS,C,TOR,20.74284,9.09426,11.01
"OG Anunoby",3700,TOR,SF,BOS,25.48725,12.75,12.75
"Delon Wright",3200,TOR,PG/SG,BOS,22.9982,9.735,11.8
"Fred VanVleet",3900,TOR,PG/SG,BOS,39.88905,17.69255,21.55
"Jonas Valanciunas",5300,TOR,C,BOS,48.05596,20.86672,24.04
"Serge Ibaka",6200,TOR,PF/C,BOS,42.7125,15.2235,25.5
"Danny Green",4000,TOR,SG/SF,BOS,35.50106,13.53836,21.22
"Kawhi Leonard",9000,TOR,SG/SF,BOS,71.44975,21.9915,45.25
"Pascal Siakam",6000,TOR,PF,BOS,44.7528,14.6604,25.72
"Malachi Richardson",3000,TOR,SG,BOS,6.21689,3.11,3.11
"Kyrie Irving",7700,BOS,PG,TOR,65.95434,21.86196,40.94
"Terry Rozier",4000,BOS,PG/SG,TOR,36.05672,16.35622,19.22
"Marcus Smart",3900,BOS,PG/SG,TOR,33.08345,12.52835,16.55
"Marcus Morris",5800,BOS,SF/PF,TOR,45.78552,19.03176,23.76
"Al Horford",6400,BOS,PF/C,TOR,47.39328,15.79776,29.92
"Jayson Tatum",6100,BOS,SF/PF,TOR,42.88416,15.07286,28.82
"Jaylen Brown",4600,BOS,SG/SF,TOR,41.24115,16.7994,22.95
"Gordon Hayward",5400,BOS,SG/SF,TOR,52.22602,17.97389,30.83
"Ricky Rubio",5800,UTA,PG,PHI,44.54688,15.14253,28.41
